Link,brand,volume,description,ingredients,how_to_use,product_key
https://www.caretobeauty.com/us/svr-a-micro-scrub-lift-70g/,SVR,70g,"SVR [A] Micro Scrub Lift is a practical 2-in-1 product that is both a smoothing mask and also doubles as an exfoliant. With an incredibly comfortable texture thanks to the musk rose oil in the formula, this oil-in-gel immediately emulsifies when in contact with water, thus making it easy to massage and rinse away without leaving any residues. Unquestionably, the star ingredient in this mask is 0.1% pure retinol, which helps to reduce wrinkles and blackheads and improves the texture. For the same reason, the formula also includes quartz and volcanic sand in order to provide physical exfoliation, hence helping to target accumulated dead cells on the surface of the skin. As a result, 91% of the users reported fewer blackheads. Also, an astounding 87% claimed that the complexion is unified, glowing, and imperfections are reduced. Day after day, the skin becomes even, with fewer imperfections.","Main Ingredients

0.1% pure retinol helps to both exfoliate the skin and reduce wrinkles, hence enhancing the appearance of the skin;
2.5% exfoliating particles made of quartz and volcanic sand help to remove the outer layer of dead cells from the skin;
5% musk rose oil boosts the creaminess of the texture, thus providing an initially oily texture that then emulsifies when in contact with water.","How to use
Firstly, apply a thin layer of&nbsp;SVR [A] Micro Scrub Lift onto clean and dry skin and leave it on for 10 minutes. Secondly, take a bit of water and use it to emulsify the mask, converting it into a milk, by using circular movements. Lastly, rinse the remaining product with lukewarm water.",133
https://www.caretobeauty.com/us/vichy-liftactiv-specialist-glyco-c-night-peeling-ampoules/,Vichy,"x30
                                                                                            - Out of Stock","Vichy Liftactiv Specialist Glyco-C Night Peeling Ampoules 2ml&nbsp;not only has antiaging properties but is also a formula with depigmenting properties. Rich in AHA, this product has a peeling effect, removing the outermost layer of dead cells and stimulating cell renewal. Day after day it unifies the skin tone and smoothes the skin texture, visibly reducing different types of hyperpigmentation. In addition, it also contains Hyaluronic Acid and Vitamin CG. Hyaluronic Acid hydrates and plumps the skin. Vitamin CG protects the skin from free radicals, helps boost collagen production, and brightens up the complexion.
Suitable for all skin types, these ampoules are perfect to not only help you prevent and reduce aging signs but also provide your skin a beautiful natural radiance while attenuating aging pigmentation, acne marks, or dark spots.","Main Ingredients

Ascorbyl Glucoside, also known as Vitamin CG, is a derivative of Vitamin C. With powerful antioxidant properties, it not only protects the skin from free radicals but also helps boost collagen production. It brightens up the complexion, overall enhancing the appearance of the skin;
10% AHA (4% Glycolic Acid, 1% Citric Acid, 5% HEPES) has a peeling effect, which helps remove the outermost layer of dead cells. It also stimulates cell renewal lending the skin a fresher, brighter, and smoother appearance;
Hyaluronic Acid is a natural part of the skin connective tissue and has the capacity to retain between 1.000 to 10.000 times its weight in water. This ability to not only deeply moisturize the skin but also plump it up keeps the skin hydrated while helping reduce fine lines and wrinkles.","How to use
Start by breaking the Vichy Liftactiv Specialist Glyco-C Night Peeling Ampoules 2ml&nbsp;and removing the top. Insert the plastic applicator over it and remove the cap. Press the ampoule and tip half the content into your hand. Apply with a gentle massage onto cleansed skin and wait 30 seconds before applying your serum or moisturizer. Lastly, close the applicator and use the remaining product the next evening. The product is stable for 24h after opening.",133
https://www.caretobeauty.com/us/neoretin-discrom-control-pigment-corrector-peel-6x1ml-gel-cream-spf50-40ml/,Neoretin,x1,,Not found,Not found,133
https://www.caretobeauty.com/us/topicrem-mela-anti-dark-spot-gentle-peeling-night-cream-40ml/,Topicrem,40ml,"Topicrem MELA Anti-Dark Spot Gentle Peeling Night Cream 40ml (1.35 fl oz) is a specialized skincare product specifically for nightly use. This product offers gentle exfoliation, addressing all types of dark spots, even those that are deeply set. For that purpose, this cream combines the properties of the innovative MELA complex with an exfoliating action. That said, it resorts to a dual-action approach, combining both chemical and enzymatic peeling processes to refine skin texture. By utilizing both chemical and enzymatic exfoliation methods, it works progressively to smooth the skin and correct existing dark spots, delivering a more even skin tone and a luminous complexion night after night. Equally important, this gentle exfoliation makes it suitable even for sensitive skin.
Users can expect to notice results from the first night, with glowing skin upon waking. Night after night, it reduces dark spots, ensuring a more even and radiant complexion over time. The cream's texture contributes to its appeal. It boasts a light and comfortable cream texture that is neither sticky nor greasy. This ensures immediate comfort upon application, with easy absorption into the skin for a pleasant user experience. At the same time, the scent is a blend of floral, powdery, and musky notes with hints of blackcurrant, lotus, and vanilla. This careful balance of effectiveness and sensory pleasure makes the cream a pleasant addition to nightly skincare routines. In summary, this peeling night cream offers a solution for addressing dark spots.","Main Ingredients

MELA complex comprises niacinamide and algae extract with brightening and depigmenting properties;
Gluconolactone, a polyhydroxy acid, is combined with a keratolytic enzyme to offer a gentle peeling action. They work to remove dead skin cells from the surface, consequently revealing a brighter, more even-toned complexion;
Glycerin is a well-known humectant, which means it attracts moisture and helps keep it locked into the skin. Therefore, it ensures that the skin remains hydrated and plump.","How to use
Apply Topicrem MELA Anti-Dark Spot Gentle Peeling Night Cream 40ml (1.35 fl oz) in the evening to the face and neckline.",133
https://www.caretobeauty.com/us/revolution-skincare-moderate-multi-acid-peeling-solution-30ml/,Revolution,30ml,"Revolution Skincare Moderate Multi Acid Peeling Solution 30ml has a moderate formula that provides a chemical exfoliation to the skin, indicated in this case for sensitive skins or those who are starting this exfoliation journey. In turn, this treatment helps to remove dead and dull skin cells, thus revealing a brighter and more even complexion in terms of tone and texture. On the other hand, cell renewal is also encouraged, resulting in smoother skin. For this to be possible, this solution is enriched with 10% AHAs and 1% BHAs.
Regarding the AHAs, it consists of a blend of ingredients such as Lactic Acid, Glycolic Acid, and Fruit Acids derived from various botanic extracts. Their main function is to exfoliate the skin surface, lifting and eliminating all traces of dead and dull cells. At the end of this process, the skin is no longer dull, becoming fresher, smoother, and with a more uniform texture and tone. Furthermore, the BHA consists of Salicylic Acid. In turn, this penetrates deep into the skin pores, decongesting them, cleaning them, and thus preventing possible breakouts. In addition, through this ingredient, the skin also ends up being smoother, uniform, and radiant. Finally, the presence of Glycerin slightly counterbalances these acids helping to provide a boost of hydration to the skin, leaving it feeling comforted.","Main Ingredients

10% AHA (Lactic Acid, Glycolic Acid, and Fruit Acids) are responsible for removing dead and dull skin cells contributing, like so, to a radiant and refined complexion;
1% BHA (Salicylic Acid) removes dirt and sebum from within the pores;
Glycerin attracts water and binds it to the skin, keeping it hydrated and shielded from environmental sources of irritation.","How to use
Apply Revolution Skincare Moderate Multi Acid Peeling Solution 30ml in the evening, no more than twice per week. Apply the amount needed to cover the skin of the face and neck. In addition, apply only to clean skin evenly and leave it on for no more than 10 minutes. Then rinse with lukewarm water.
This solution is intended to be used as a mask. Avoid the eye contour and contact with the eyes both during application and rinse off. Use a sunscreen with SPF after use and discontinue use if redness or irritation occurs.",133
https://www.caretobeauty.com/us/rilastil-d-clar-concentrated-micropeeling-100ml-40-cotton-pads/,Rilastil,100ml,"Rilastil D-Clar Concentrated Micropeeling 100ml (3.38 fl oz) is an intensive exfoliator that targets hyperpigmentation and overall uneven skin tone. It does so by accelerating cell turnover and delivering and brightening effect. Thanks to its biphasic formula, this product is able to deeply penetrate the skin offering a recovering and nourishing action. Moreover, this type of formulation improves the product tolerability, as well. Furthermore, this composition is part of the D-Clar line by Rilastil. This range of formulas was specially developed to treat excess pigmentation caused by increased production of melanin or by its uneven distribution. Therefore, these depigmentation products are ideal to target problems such as sunspots, melasma, acne scars, post-inflammatory hyperchromiae or overall uneven complexion. To achieve optimal results, use the Rilastil D-Clar Concentrated Micropeeling with other products from the same range, for complete treatment.","Main Ingredients

Clari-Tech Complex (Vitamin C High Tech, Vitamin PP and Tetrapeptide-30) reduces dark spots, brightening the skin and offering a more even skin tone, as well;
Mandelic Acid has a replenishing action that helps to reduce cells with hyperpigmentation contributing, therefore, to a more even-toned and smooth complexion.","How to use
Shake well before use. Use the Rilastil D-Clar Concentrated Micropeeling 100ml (3.38 fl oz) at night, applying it directly with your hands or by using a cotton pad. Then, massage the product gently with circular motions. If you have sensitive skin or any reaction to the product, rinse thoroughly after letting it act for three or five minutes. Complement its use with other products from the same range.",133
https://www.caretobeauty.com/us/la-cabine-peeling-concentrated-ampoules/,La Cabine,1x2ml,,Not found,Not found,133
https://www.caretobeauty.com/us/madara-peel-brightening-aha-peel-mask-60ml/,Mádara,60ml,"Mádara Peel Brightening AHA Peel Mask infuses your undernourished skin with a healthy dose of luminosity, thanks to the exfoliating active acids. Essentially, these are made of sugary fruits that gently help peel away the surface of your complexion. Thus, new, more evenly pigmented skin cells may generate and take their place. After each application, you’ll likely notice the skin's top layers are smoother to the touch. Furthermore, the beneficial activity of the selected ingredients makes this mask produce instant results. In fact, natural acids will make you wave goodbye to daily stress, environmental aggressions, or free radicals that tend to attack duller tissues. 
In short, this brightening mask works to detoxify, promoting fast cell regeneration, as well as unclogging pores. All in all, this invigorating treatment is part of Mádara's cleansing line of products focused on the removal of everyday impurities. Plus, it relies on the vitamin C extracted from Quince fruit to reduce aging/fatigue signs. In the end, extra radiant, tighter skin tissues are just a few uses away. Additionally, through the moisturizing powers of Lactic Acid and Elderflower, the mask offers a much-needed feather-like finish. Particularly good for those with tired skin who battle dark spots, wrinkles, and acne, the core acids also reinforce the absorption of other cosmetics. To clarify, your complexion's receptivity increases considerably. Even though Mádara believes in inclusivity, transparency, and sustainability, protecting cells as well as preserving the planet's well-being, this cleansing formula isn't recommended for hypersensitive skin types.","Main Ingredients

Quince Extract hydrates intensively and includes organic acids designed to illuminate rougher skin types. It ensures softer, shinier complexions that are also relieved from stress and highly refreshed;
Elder Tree Extract noticeably refines duller skin tones. Basically, it strengthens tissues with its antiseptic properties, smoothing as well as minimizing inflammation consequences. All in all, a solid ally to combat acne-prone complexions;
Lavander Hydrolat is wonderful to tone down multiple skin defects. It suppresses blotches, wrinkles, or another aging/fatigue signs due to healing benefits. In short, it provides a quick fix for uneven skin tones, while also having a relaxing scent that contributes to a good night of sleep;
Lactic acid and Glycerin join forces to moisturize deeply, being a natural source of endless benefits. From improving skin's resiliency to enabling the penetration of other ingredients and reducing irritation, these take center stage as indispensable elements in skincare.","How to use
After cleansing your face, apply Mádara Peel Brightening AHA Peel Mask by smoothing a generous amount of the formula evenly. Once you've fully covered your face, let the cream rest for about 10 minutes. In other words, make room for the full absorption of its fantastic qualities. If your skin is particularly oily or experiencing breakouts, please extend the time of use by 5 more minutes. Finally, rinse thoroughly with lukewarm water.",133
https://www.caretobeauty.com/us/filorga-sleep-peel-micro-peeling-4-5-night-cream-40ml/,Filorga,40ml,"Filorga Sleep & Peel Micro-Peeling 4.5 Night Cream 40ml (1.35 fl oz) is a night cream with inspiration from professional peelings. In fact, this new Sleep &amp; Peel contains 4,5% exfoliating acids combining both beta and alpha hydroxy acids. This cocktail with eight different hydroxy acids has a renewing action by gently exfoliating the skin thus removing dead skin cells. As a result, the skin reveals itself brighter, smoother, and more even. Furthermore, this product contains Brown Algae extract with a soothing effect to calm the skin and prevent irritation. In fact, this peeling treatment was dermatologically tested on sensitive skin and is suitable for all skin types, including sensitive.
Regarding the results, after seven days of application, over 90% of 35 participants stated that the skin was smoother, brighter, and renewed. Also, 74% stated that fine lines were smooth. This product is great for boosting cellular renewal and skin radiance while minimizing the appearance of fine lines and improving skin texture. In conclusion, with an ultra-soft creamy texture, this product has a gentle peeling effect, resulting in renewed skin since the first morning after application!","Main Ingredients

4,5% of acids combining azelaic, glycolic, malic, citric, lactic, tartaric, salicylic, and pyruvic acid. On one hand, alpha hydroxy acids mainly contribute to&nbsp;gently exfoliating dead skin cells and therefore refining skin texture. On the other hand, beta hydroxy acids, besides exfoliating dead skin cells, also reduce excess sebum by penetrating inside the pores;
Brown algae extract is able to reduce the expression of inflammatory substances. As a result, it prevents inflammation and irritation of the skin, having a soothing effect.","How to use
Apply Filorga Sleep & Peel Micro-Peeling 4.5 Night Cream 40ml (1.35 fl oz) on clean and dry face in the evening.",133
https://www.caretobeauty.com/us/l-oreal-paris-revitalift-laser-peeling-toner-180ml/,L'Oréal Paris,180ml,"L'Oréal Paris Revitalift Laser Peeling Toner 180ml (6.09fl oz) consists of a tonic with an intense smoothing and brightening action for all skin types. More specifically, this product has an exfoliating ability that removes dead skin cells on the face to increase cell turnover. In turn, this leads to a much more even complexion in terms of texture and appearance. That is, dark spots are reduced in the long term while the skin is left without any grain in texture. Finally, with this toner, the skin is also much smoother and with a radiant and glowing complexion.
For this toner to have an exfoliating function, it is enriched with 5% pure Glycolic Acid. This main ingredient lifts and eliminates dead cells from the skin leaving it cleaner and fresher. In turn, it promotes cell renewal, revealing brighter and smoother skin. In addition to all this, through cell renewal, dark spots on the face are eventually also reduced. To counterbalance this ingredient, this tonic also contains Aloe Vera and Allantoin. These help to soothe the skin and prevent any irritation and future discomforts such as redness, tightness, or even dryness. Moreover, the skin also ends up being more hydrated in the long term. All in all, this toner designed for daily use leaves skin feeling smoother, refreshed, and with a healthy glow that will last for a long time.","Main Ingredients

5% Glycolic acid is commonly used by dermatologists for peeling treatments. It basically lifts off dead skin cells to renew, refresh and smooth the complexion;
Aloe Vera derivative has anti-inflammatory abilities, soothing and comforting the skin;
Allantoin helps regenerate, soften and also soothe the skin.","How to use
Apply L'Oréal Paris Revitalift Laser Peeling Toner 180ml (6.09fl oz) at night to a clean, dry face with your fingers or with the help of a cotton pad. Sweep across the face while avoiding the eye area. At the end, gently tap in excess with fingers. Make sure the next day you use a sun protection cream to prevent skin irritation.",133
https://www.caretobeauty.com/us/isdinceutics-glicoisdin-8-soft-facial-cream-with-peeling-effect-50g/,Not found,50g,"ISDINCEUTICS Glicoisdin 8 Soft Cream With Peeling Effect is perfect to help your complexion regain a radiant and youthful look. Having Glycolic Acid as a star ingredient, this night cream has a soft peeling effect and lends your skin a fresher, brighter, and also smoother appearance. It helps remove the outermost layer of dead cells and stimulate cell renewal enhancing collagen production and providing antiaging benefits. Specially formulated for dry skin, it is also enriched with Borage Oil, Ceramides, and Glycerin that will provide this type of skin the nourishment it needs. Together they hydrate, nourish and soothe the skin improving both elasticity and softness. All-in-all, if you have dull and dry skin and are worried about the appearance of aging signs this night cream is ideal to help your skin regain a healthy and revitalized look.","Main Ingredients

Borage Oil, rich in essential fatty acids, deeply nourishes and soothes the skin, improving both elasticity and softness;
Ceramides and Glycerin will deeply hydrate the skin and reinforce the skin barrier helping prevent moisture loss;
8% Glycolic Acid has a soft peeling effect, which helps remove the outermost layer of dead cells and stimulate cell renewal. It enhances collagen production providing antiaging benefits and lending the skin a fresher, brighter, and also smoother appearance.","How to use
Apply ISDINCEUTICS Glicoisdin 8 Soft Cream With Peeling Effect in the evening to cleansed skin. Gently massage until fully absorbed. If you don't use products with exfoliating acids you should start with low concentrations and increase as tolerated. Keep in mind that when applying a product with exfoliating acids it is also important to apply sunscreen during the day to protect the skin from solar radiation.",133
https://www.caretobeauty.com/us/neostrata-resurface-gel-plus-15aha-100ml/,NeoStrata,100ml,"NeoStrata Resurface Gel Plus 15AHA is indicated for oily to combination skin to exfoliate and boost cellular turnover in order to reduce wrinkles and even the skin's texture. Glycolic acid is known for its ability to boost cellular turnover when exfoliating the skin, and therefore is able to brighten the complexion&nbsp;and improve the&nbsp;overall texture and appearance of the skin.","Main Ingredients

15% Glycolic Acid helps to&nbsp;even the skin texture and boost cellular turnover.","How to use
Apply NeoStrata Gel Plus AHA15&nbsp;in the evening daily onto clean, dry skin. Always use a sunscreen in the morning.",133
https://www.caretobeauty.com/us/one-day-s-you-cica-ming-peeling-gel-120ml/,One-day's you,120ml,,Not found,Not found,133
https://www.caretobeauty.com/us/pestle-mortar-nmf-lactic-acid-toner-200ml/,Pestle & Mortar,200ml,"Pestle &amp; Mortar NMF Lactic Acid Toner is the hero toner for those suffering from skin sensitivity who also want a peeling toner. Having sensitive skin is often likely to be incompatible with an exfoliating toner. However, if you choose the right ingredients, it's not that hard to achieve your skin goal of perfectly smooth skin. With lactic acid and gluconolactate, both known for their compatibility with sensitive skin, the outer layer of dead skin cells is gently removed, while at the same time the hydrolipidic mantle that protects the skin is reinforced.&nbsp;Additionally, this formula also contains natural moisturizing factors that give the product its name and improve the hydration levels. Indian gooseberry extract, together with black tea extract, help to fade hyperpigmentation and boost the radiance of the skin.
Another key point of this star product is that it's formulated without any fragrance or alcohol, which translates into a perfectly curated formula for all skin types, even those with sensitivity and redness. This toner harnesses the best ingredients for sensitive skin and combines them with ones that naturally occur on the skin, in order to achieve maximum compatibility while delivering hydration, radiance and even texture.","Main Ingredients

Natural Moisturising Factors are a powerful mix of hydrating substances that naturally occur on the skin, in order to protect it from dehydration and to keep it protected;
Lactic Acid with a free acid value of 5.34% and pH 3.8 formula gently exfoliates the skin, hence making it compatible even with sensitive skin;
Gluconolactate is a PHA with a gentle exfoliating action that helps to remove the dead cells on the top layer of the skin, thus improving the skin texture;
Indian gooseberry extract is full of Vitamin C, hence making it a perfect brightening and revitalizing treatment. Additionally, it also helps to fade hyperpigmentation and even the skin tone.","How to use
Apply Pestle &amp; Mortar NMF Lactic Acid Toner onto a cotton pad and gently sweep it over previously cleansed skin, avoiding the eye contour. You can use this toner both in the morning and evening.",133
https://www.caretobeauty.com/us/neostrata-resurface-high-potency-gel-30ml/,NeoStrata,30ml,"Neostrata Resurface High Potency Gel&nbsp;is a&nbsp;potent&nbsp;exfoliant gel for consumers who are used to applying glycolic acid treatments. With 18% glycolic acid, this gel is ideal for oily to combination skin which is in need of a peeling effect to even the skin texture and reduce wrinkles. Glycolic acid is known for being one of the best anti-aging ingredients on the market due to its ability to not only exfoliate the skin, but also boost cellular turnover. This helps to reveal a youthful and more luminous skin and also reduce wrinkles and fine lines.","Main Ingredients

18% Glycolic Acid helps to&nbsp;even the skin texture and boost cellular turnover;
Lactobionic Acid has antiaging properties as it repairs damages from cumulative sun exposure;
Vitamin E protects from oxidative damages.","How to use
Apply Neostrata Resurface High Potency Gel in the evening on the face and neck.",133
https://www.caretobeauty.com/us/holika-holika-smooth-egg-skin-peeling-gel-140g/,Holika Holika,140g,"Holika Holika Smooth Egg Skin Peeling Gel provides an intensive exfoliating effect, peeling congested skin and clearing acne, black or whiteheads. Ideal for relieving one's complexion, this cleanses oily to combination skin, smoothing out blemishes. In fact, a rather effective formula brightens your complexion, mattifying it and regulating sebum production while also narrowing enlarged pores. All in all, this is capable of balancing out skin tone, refreshing deeply as well as preserving elasticity.
Meanwhile, this clears the epidermis without stripping its moisture barrier or causing dehydration. Furthermore, it relies on a blend of nourishing extracts like Blueberry, Sugarcane, or Orange. However, Egg Yolk Extract remains the most important one due to its high lipolytic activity. It not only stimulates skin glands and enzymes but also soothes one's overall complexion, reducing wrinkles. In turn, this peeling gel ends up boosting firmness, making vulnerable skin tissues extra resilient.","Main Ingredients

Blueberry Fruit Extract works as a skin-brightening agent. On a cellular level, it fights skin dullness, dryness, and texture, softening the epidermis while also contributing to moisture retention. Besides, it improves the way dead skin cells are shed, and gives a nourishing boost to the new cells that replace them for a healthier appearance;
Sugarcane Extract is a powerhouse among lactic acids, helping the skin remain silky smooth thanks to moisturizing and exfoliation qualities. It not only eliminates dry/dead skin cells but also enhances the growth of new ones;
Orange and Lemon Fruit Extracts help fight skin damage, contributing to a more youthful look. Besides effectively rejuvenating cells, these also visibly illuminate your skin, detoxifying as well as reducing hyperpigmentation;
Egg Yolk Extract, rich in vitamin D, helps to restore the moisture-oil balance on the skin while deeply nourishing it;
Lastly, Sugar Maple Extract features natural AHA acids and is ideal to calm feelings of irritation on your skin. Additionally, it visibly nourishes damaged areas, inhibiting the action of harmful free radicals.","How to use
Apply a suitable portion of Holika Holika Smooth Egg Skin Peeling Gel onto dry skin, making sure to avoid the sensitive eye and mouth sections. Massage the product all over your face as evenly and delicately as possible for approximately one minute. Then, rinse abundantly with lukewarm water. Finally, remember to use this peeling solution only once a week. Alternatively, check out the Holika Holika Smooth Egg Skin Cleansing Foam and see if this also appeals to you.",133
https://www.caretobeauty.com/us/eveline-cosmetics-15-glycolic-acid-peel-shot-30ml/,Eveline,30ml,"Eveline Cosmetics 15% Glycolic Acid Peel Shot 30ml (1.06floz) is a product designed to renew the skin's texture, targeting discolorations and wrinkles, and helping to achieve a ""baby soft skin"" effect. Formulated with 15% glycolic acid, this serum smoothes the skin's surface, reducing the appearance of dark spots and minimizing wrinkles through its effective exfoliating action. To enhance these benefits, the formula is enriched with gluconolactone and mandelic acid. These ingredients work in harmony to provide an extra boost of exfoliation, revealing a more even and refined skin texture underneath.
Additionally, the serum includes aloe vera juice, hyaluronic acid, and calcium gluconate. These ingredients help to soothe and hydrate the skin during the exfoliation process. Lastly, the application of this peel shot is easy, requiring only 5 minutes to work its magic. In essence, with regular use, this product leaves the skin smooth, soft, and radiant, enhancing its overall appearance.","Main Ingredients

15% Glycolic Acid is an alpha-hydroxy acid (AHA) that has many benefits for the skin. It exfoliates the skin, stimulating the removal of dead skin cells to reveal newer skin. So, this helps to smooth the complexion, even the skin tone, and restore the skin's glow. It can also increase collagen synthesis, leading to firmer skin. So, it helps to fight signs of aging such as fine lines and wrinkles;
Gluconolactone is a PHA. It helps to gently exfoliate the skin, removing dead skin cells and providing a more even complexion. It also delivers anti-aging benefits;
Mandelic Acid is an alpha-hydroxy acid that gently removes dead skin cells from the surface of the skin, making the skin smoother and softer. It also shows antimicrobial properties and helps reduce hyperpigmentation;
Aloe Vera Leaf Juice is rich in vitamins, minerals, and polyphenols. It soothes, hydrates, and supports skin repair, also having antioxidant properties; 
Hyaluronic Acid attracts and retains water, functioning as a humectant and helping the skin to restore its water balance. Therefore, it leaves the skin soft and plump; 
Calcium Gluconate helps soothe the skin.","How to use
Apply a few drops of Eveline Cosmetics 15% Glycolic Acid Peel Shot 30ml (1.06floz) onto clean skin of the face, avoiding the eye and mouth areas. Leave it on for 5 minutes and then rinse off with lukewarm water. Make sure to apply sunscreen with at least SPF20 in the morning for a few days after using the product. Use up to 2 to 3 times a week.",133
https://www.caretobeauty.com/us/eve-lom-rescue-peel-pads-x60/,Eve Lom,x60,"Eve Lom Rescue Peel Pads x60 are pads infused with ingredients that help to restore the skin's natural glow, as well as fight signs of aging. By smoothing these pads over your previously cleansed and toned skin, you will gently and carefully exfoliate your skin thanks to the benefits of exfoliating acids. Glycolic acid, a star ingredient for the skin, takes away dead skin cells, revealing new and smooth skin underneath and reducing fine lines. Additionally, a botanical complex of alpha, beta, and poly-hydroxy acids further enhances this effect. Besides fighting dullness and revealing a more radiant complexion, this product contains ingredients such as niacinamide and marshmallow root extract, helping the skin to stay healthy and hydrated up to 12 hours after application.","Main Ingredients

Glycolic Acid is an alpha-hydroxy acid that has many benefits for the skin. It exfoliates the skin, stimulating the removal of dead skin cells to reveal newer skin. This helps to smooth the complexion, even the skin tone, and restore the skin's glow. It can also increase collagen synthesis, leading to firmer skin. So, it helps to fight signs of aging such as fine lines and wrinkles.
Botanical Multi-Acid Complex (alpha, beta, and poly-hydroxy acids) promotes cell turnover, removing dead skin cells and revealing newer skin. This leads to a smoother complexion and more even skin tone, fighting signs of aging.
Marshmallow Root Extract has soothing properties for the skin;
Niacinamide, also called vitamin B3, strengthens the skin barrier, therefore increasing the skin's hydration and leading to healthier skin. It can also boost collagen production, helping with wrinkles and fine lines.","How to use
Smooth a pad of Eve Lom Rescue Peel Pads x60 over previously cleansed and toned skin of the face and neck, using circular motions and avoiding the eye area. Let the skin fully absorb the product. Apply sun protection on the following morning, before and during sun exposure.",133
https://www.caretobeauty.com/us/clarins-gentle-peeling-smooth-away-cream-50ml/,Clarins,50ml,"Clarins Gentle Peeling Smooth Away Cream is a facial scrub that gently removes dead cells and impurities to reveal radiant and smooth skin. The texture is purifying and suitable for all skin types, even to the most sensitive skin. In order to provide amazing and visible results, the formula blends Great Burdock and Primrose extract. Great Burdock has a purifying and cleansing action while soothes the skin. At the same time, Primrose extract helps to maintain an ideal pH balance and help to keep clean and radiant skin. Equally important, this facial scrub is formulated without alcohol, essential oil, fragrance and silicones.
With the everyday-cleanse the skin is free from impurities and excess oils, but alone, it is not enough. Once or twice a week, the skin needs a more in-depth cleanse to remove excess dead cells and to unclog the pores. This gentle facial scrub comforts the skin and helps to reveal the natural radiance.","Main Ingredients

Great Burdock has a purifying and cleansing action while soothes the skin;
Primrose extract helps to maintain an ideal pH balance while helps to keep clean and radiant skin.","How to use
Apply Clarins Gentle Peeling Smooth Away Cream onto the dry skin of the face and neck, avoiding the eye area. Leave the product on the skin for about one minute before massaging gently, from the center of the face outwards. Lastly, rinse it off with lukewarm water and follow with a lotion and a moisturizer.",133
https://www.caretobeauty.com/us/frezyderm-volpaderm-aha-cream-a-b-hydroxy-acids-10-50ml/,Frezyderm,50ml,"Frezyderm Volpaderm AHA Cream A+B Hydroxy-Acids 10% is a facial cream that not only exfoliates but also moisturizes the skin. The texture is non-oily for quick absorption and suitable for all skin types. This facial cream can also be used in synergy with pharmaceutical treatments for hyperkeratosis and scaling skin diseases.
The formula contains renewing ingredients that promote not only healthy skin but also a radiant complexion. To begin with, Alpha and Beta Hydroxyacids are responsible to accelerate the removal of dead skin cells. At the same time, Salix alba strengthens the skin while restoring the physiological cell renewal rate. Equally important, Sodium Hyaluronate, Shea butter, Centella Asiatica, Jojoba oil together with Aloe vera moisturize the skin and help to smooth fine lines. As a result, the skin is luminous, glowing from within with a smoother texture. For the best results, protect your skin with SPF while using this renewing treatment.","Main Ingredients

Alpha and Beta Hydroxyacids accelerate the removal of dead keratinocytes;
Sodium Hyaluronate, Shea butter, Centella Asiatica, Jojoba oil together with Aloe vera moisturize the skin while smoothing fine lines;
Salix alba not only helps to strengthen the skin but also restores the physiological cell renewal rate.","How to use
Use Frezyderm Volpaderm AHA Cream A+B Hydroxy-Acids 10% as part of your evening skincare routine. Apply onto cleansed skin, avoiding contact with the eyes and lips. It is required to apply SPF in the morning while using this renewing treatment, as it may leave your skin more sensitive to sun exposure.",133
https://www.caretobeauty.com/us/clarins-beauty-flash-peel-50ml/,Clarins,50ml,"Clarins Beauty Flash Peel 50ml (1.69fl oz) is a practical yet equally effective exfoliating treatment, that promises to increase smoothness and radiance. Specially developed to act on all levels of the skin, this powerful formula boosts skin regeneration in order to address dullness, skin irregularities and visible wrinkles. It does so by resorting to the exfoliating properties of fruit acids that, although extremely successful, are equally very gentle with the skin. Therefore, while Glycolic Acid focuses on eliminating dead skin cells, Salicylic Acid is responsible for purifying the pores and fighting blemishes. The result? With each application, you will be unveiling a healthy glow, a refined skin texture and getting an instant de-fatigue effect.  
To conclude and as previously mentioned, the Clarins Beauty Flash Peel also provides convenience in an easy-to-use format. Unlike other peels, this product does not require rinsing since it acts at a lower concentration. Thanks to this, you will enjoy an efficient exfoliation through a single quick gesture.","Main Ingredients 
 
 Glycolic Acid is able to remove dead skin cells and stimulate skin regeneration, at the same time; 
 Salicylic Acid proves to be efficient when it comes to purifying the pores and reducing blemishes.","How to use 
Use the Clarins Beauty Flash Peel 50ml (1.69fl oz) two to three times a week, as part of your evening routine. Apply as a thin layer on clean skin using the inbuilt brush. Then, let it sit for about five to ten minutes before applying the rest of your skincare formulas. On the following morning, always follow up with sun protection and avoid direct sun exposure. Avoid the eye area.",133
