Link,brand,volume,description,ingredients,how_to_use
https://www.caretobeauty.com/us/nuxe-reve-de-miel-ultra-nourishing-lip-balm-15g/,NUXE,15g,"NUXE Rêve de Miel Honey Lip Balm Ultra Nourishing and Repairing 15g (0.52 oz) is a rich balm with a melt-away texture perfect for everyday use on dry and/or damaged lips. With a unique combination of 100% of ingredients of natural origin, this formula is able to repair, protect, hydrate, and calm the lips. Due to the presence of Lavander Honey Extract, Propolis Oleoactive®, Shea Butter, Sunflower Seed Oil, and Camelina Sativa Seed Oil, this product is able to not only hydrate, nourish and soothe the lips, but also repair and reduce inflammation. Also, the Lavander Honey Extract combined with Vitamin E grants this formula a powerful antioxidant action, which offers protection against free radicals and oxidative stress. Lastly, the presence of Beeswax leads to the formation of a protective film on the lips that protect from damages caused by external factors.
Due to its melt-away texture, this balm can be used on a regular basis as a restorative lip balm during the day and as a mask during the night.","Main Ingredients

Lavander Honey Extract not only hydrates and soothes the lips but also provides antioxidant properties;
Propolis Oleoactive® provides nourishing, repairing and anti-inflammatory properties;
Shea Butter soothes and comforts the skin, preventing tugging sensation;
Vitamin E has antioxidant properties. Therefore protects against free radicals and oxidative stress;
Sunflower Seed Oil is a great emollient that smoothes the skin and keeps it hydrated;
Camelina Sativa Seed Oil is rich in fatty acids, therefore hydrates, protects, and soothes the lips;
Beeswax forms a protective film on the lips, which prevents damage caused by external factors.","How to use
Apply NUXE Rêve de Miel Honey Lip Balm Ultra Nourishing and Repairing 15g (0.52 oz) on the lips and gently massage it. Reapply whenever necessary. You can use it as a night mask for your lips by applying a thicker layer of the product to your lips."
https://www.caretobeauty.com/us/labello-naturally-vegan-acai-lip-balm-4-8g/,Labello,8g,"Labello Naturally Vegan Açaí Lip Balm 4.8g (0.17oz) is an extremely moisturizing and nourishing vegan lip balm perfect for dry and chapped lips. More specifically, this lip balm is formulated with 100% safe, naturally sourced ingredients with a 24-hour moisturizing ability. In turn, the lips thus easily become richly softer, smoother, and healthier. Furthermore, the combination of Acai Seed Oil and Shea Butter is the main reason this lip balm is able to restore the skin of the lips. In particular, these two penetrate deeply into the skin leaving it more nourished and hydrated than ever before! In turn, the lips are also more protected against daily aggressors, thus always maintaining their beautiful appearance.
Its creamy formula melts effortlessly on your lips. In this way, they gain a smooth glossy finish full of liveliness. In addition, a very soft plum color adheres to the skin keeping the lips irresistible. Even more, the bullet glides evenly on the lip supplying a homogenous result with each application.","Main Ingredients

Acai is rich in omega-3, omega-6, and omega-9 fatty acids which help the skin feel youthful as well as supple. In addition, rich in antioxidants, it not only nourishes the skin but also strongly protects it;
Shea Butter has unique nourishing properties. It can not only deeply nourish the skin but also help regenerate and soothe providing comfort to the lips.","How to use
Use Labello Naturally Vegan Açaí Lip Balm 4.8g (0.17oz) frequently to keep your lips with optimal moisture levels, especially if you are dealing with harsh weather conditions. Apply this product by sliding it directly on the skin of the lips."
https://www.caretobeauty.com/us/essence-heart-core-fruity-lip-balm/,essence,05 Bold Blackberry,"essence Heart Core Fruity Lip Balm is an enchanting addition to any beauty routine, offering more than just moisturization. At the core of this lip balm lies a nourishing formula that promises to keep the lips soft and supple. It features 10% sweet almond oil, known for its deep moisturizing and conditioning properties. But this lip balm&rsquo;s delight doesn&rsquo;t end with nourishment. It also leaves a soft shimmer of color on the lips, providing a subtle enhancement. This feature makes it particularly perfect for those moments when you need a quick touch-up while hydrating the lips.
Additionally, the heart-shaped core of the stick stands out as a delightful visual treat. This charming design not only adds a playful and romantic aesthetic to the product but also embodies a sense of fun and affection, appealing to those who appreciate beauty products that are both functional and creatively designed. Adding to its appeal is a playful, fruity fragrance that makes each application a refreshing experience. This pleasant scent complements the balm&rsquo;s aesthetic, making it a joy to reapply as needed and a stylish must-have in your handbag.
In summary, this lip balm is ideally suited for anyone seeking a lip care product that combines effective moisturization with aesthetic appeal. Its formula not only hydrates and softens the lips but also adds a touch of color and shimmer, enhancing the lips&rsquo; natural beauty. Whether you are heading to work, meeting friends, or just running errands, this lip balm ensures the lips stay hydrated, soft, and subtly shiny.","Main Ingredients

10% sweet almond oil, rich in nourishing fatty acids, softens and moisturizes the lips.","How to use
Apply essence Heart Core Fruity Lip Balm to the lips as necessary."
https://www.caretobeauty.com/us/catrice-power-full-5-lip-care/,Catrice,040 Addicting Cassis,"Catrice Power Full 5 Lip Care provides ultra moisturizing care to your lips while giving them a touch of subtle color. This way you can take care of your lips while transforming your makeup look. You can also create from bolder looks to simpler ones. Either way, this lipstick won't let you down in any way. Additionally, being non-sticky, it is ideal for any type of event or even everyday life.
This vegan lipstick is enriched with a combination of five powerful ingredients. In other words, in order to have this hydrating power, it contains hyaluronic acid, cucumber, watermelon, goji berries and ginger root. Therefore, these superfoods deeply nourish the skin of the lips in addition to providing a delicious fruity fragrance. You can also emphasize the natural beauty of your skin with this lipstick and create fascinating looks. In short, this moisturizing lipstick is ideal to give your makeup look a boost while taking care of your lips.","Main Ingredients

Hyaluronic acid contains ultra hydrating powers;
Cucumber has soothing and emollient properties as well as anti-inflammatory;
Ginger root has antioxidant and anti-inflammatory properties. In addition, it also contains moisturizing properties and helps to increase blood circulation, which leads to a toning effect.","How to use
Apply Catrice Power Full 5 Lip Care to your lips. If you prefer, use a lip liner before applying the lipstick to make the color stronger and last even longer."
https://www.caretobeauty.com/us/vaseline-lip-therapy-rosy-lips-20g/,Vaseline,20g,,Not found,Not found
https://www.caretobeauty.com/us/bioderma-atoderm-levres-moisturising-stick-4g/,Bioderma,4g,"Bioderma Atoderm Lèvres Moisturising Stick is a nourishing lipstick that helps regenerate and soothe the skin. With a unique formula, it provides comfort to the lips and offers a practical solution to daily hydrate and protect the lips. To begin with, it contains Shea Butter. With powerful nourishing properties, Shea Butter is able to not only deeply nourish the skin but also help regenerate and soothe providing comfort to the lips. It also contains Beeswax. Able to create a lasting barrier Beeswax helps protect the lips against external aggressors. And, due to the presence of Laminaria Extract it also helps calm and soothe irritation being ideal to leave dry, very dry, and/or chapped lips soft and supple again.
Suitable for everyday use, this lipstick can, in essence, quickly hydrate and comfort the skin. With a transparent finish and a pleasant raspberry flavor it is perfect to, on every occasion, provide both comfort and protection to the lips.","Main Ingredients

Beeswax creates a lasting barrier that protects the lips;
Laminaria Extract helps both calm and soothe irritation;
Shea Butter has unique nourishing properties. It can not only deeply nourish the skin but also help regenerate and soothe providing comfort to the lips.","How to use
Apply Bioderma Atoderm Lèvres Moisturising Stick daily to both clean and dry lips. Reapply as often as desired throughout the day."
https://www.caretobeauty.com/us/carmex-moisturizing-lip-balm-lime-twist-spf15-4-25g/,Carmex,25g,"Carmex Moisturizing Lip Balm Lime Twist SPF15  is an ultra-smooth stick lip balm very refreshing that leaves an intense moisturizing film on your lips. Get your daily dose of freshness with a refreshing burst of crisp lime-mint! The smooth balm texture makes it easy to apply. This lip balm keeps your lips particularly firm and plump with a Cocoa Seed Butter and beeswax base. Everyday SPF 15 sun protection, so it helps protect against sunburn and also water-resistant. Which makes it perfect for a day on the beach or pool time. Your lips will be looking and feeling healthy with daily use by protecting yourself from external aggressions. Please don&rsquo;t use it in children under 2 years of age. For external use only and avoid eye contact  also, discontinue use if irritation develops.","Main Ingredients

Cocoa Seed Butter is a natural, edible fat obtained from roasted seeds. It's composed of a combination of natural fats, which makes it an incredible moisturizer. In fact, it slows the loss of water from the skin surface, and the creamy texture makes your skin feel soft and healthy;
Beeswax or Cera Alba is a natural astringent and moisturizer while keeping the skin plump and firm.&nbsp; Beeswax effectively softens and coats the skin.&nbsp;It is a naturally nourishing moisturizer;
Citrus Limon Fruit Oil is suitable for restoring the luster of dull skin. It is an astringent and detoxifying oil with &ldquo;good vibes&rdquo;;
Menthol is cool, refreshing, invigorating, and soothing. Also, it fires up cold-sensing nerves in the skin. Equally responsible for that well-known cooling sensation.&nbsp;It comes from peppermint oil, Menthol refreshes, revitalizes, while enlivens the skin.","How to use

Apply  Carmex Ultra Moisturising Lip Balm Lime Twist SPF 15 liberally 15 minutes before sun exposure. Reapplying at least every 2 hours keeps lips looking and feeling healthy. Don&rsquo;t use it on damaged or cracked lips."
https://www.caretobeauty.com/us/apivita-lip-care-black-currant-tinted-4-4g/,APIVITA,4g,"APIVITA Lip Care Black Currant Tinted is a burgundy-toned lip balm with a fresh fruit flavor. The moisturizing texture creates all-day comfort and lightness, while the delicate color gives the lips a natural sheen. Keep it on you at all times for quick touch-ups throughout the day: you never know when your smile might need a little extra color!","Main Ingredients

Black currant prevents dryness and irritation, all the while providing antioxidant benefits and combating free radical damage;
Organic geranium essential oil offers extra moisture, as well as a refreshing and revitalizing effect;
Olive oil, beeswax, cocoa butter, shea butter, castor oil and jojoba esters moisturize and soften the lips.","How to use
Apply a generous amount of APIVITA Lip Care Black Currant Tinted to the lips throughout the day. The tinted finish can easily replace lipstick for daily use, since it offers a natural yet distinct sheen."
https://www.caretobeauty.com/us/labello-sun-protect-lip-balm-spf30-4-8g/,Labello,8g,"Labello Sun Protect Lip Balm SPF30 4.8g (0.17oz) promises to help you enjoy the sun and all the outdoor fun with extra safety. In fact, thanks to its advanced formula, this product focuses simultaneously on nourishment and protection. Before anything else, the Sun Protect Lip Balm shields the lips from UVA and UVB rays and protects them from any harmful sun effects. With SPF30, this lip balm is perfect not only for summertime but also for all outdoor sports lovers.
At the same time, the Sun Protect Lip Balm equally focuses on keeping the skin&rsquo;s nourishment levels in an optimal state. Its unique composition blends the power of Natural Oils with the benefits of Shea Butter for an ultra-hydrating result. While the Natural Oils offer intense nourishment for soft and hydrated lips, the Shea Butter smooths and comforts the lips, protecting them from environmental damage, as well. The result? Soft and healthy lip skin for up to 24 hours!","Main Ingredients

Natural Oils offer intense nourishment for soft and hydrated lips;
Shea Butter is a powerful moisturizer that is rich in multiple vitamins and nutrients. Besides leaving the skin smooth and comforted, this ingredient also protects it from environmental damage and ensures the velvety consistency of the product.","How to use
Use Labello Sun Protect Lip Balm SPF30 4.8g (0.17oz) before sun exposure. Apply it by sliding the bullet directly on the skin of the lips. Reapply this product frequently for maximum protection, especially after eating, swimming, showering or towel-drying."
https://www.caretobeauty.com/us/labello-hyaluronic-acid-lip-moisture-plus-rose-5-2g/,Labello,2g,"Labello Hyaluronic Acid Lip Moisture Plus Rosé 5.2g (0.18 oz) has a groundbreaking formula, specially crafted to offer your lips a beautiful, radiant sheen while deeply moisturizing them. The star ingredient of this lip product is hyaluronic acid, renowned for its unparalleled hydrating capabilities. But the standout feature of this product is that hyaluronic acid is coupled with a considerable amount of water in the formula to boost its hydrating effectiveness. Furthermore, the formula also contains glycerin that further complements the hydrating benefits of this lipstick as well as a mixture of waxes and oils to provide nourishment. As a result, this formula brings optimal moisture to the lips, keeping them soft and supple all day long.
In particular, this product also elevates your look with a subtle, elegant, ros&eacute; tint that adds just the right touch of color for a natural-looking finish. Furthermore, menthol in the formula increases blood flow to the lips, consequently enhancing their natural red color and plumping them in addition to providing a refreshing feeling. This lipstick's smooth texture glides on effortlessly, leaving an ultra-light, non-sticky, dewy finish. All in all, this lipstick is the go-to for visibly smoother and noticeably plumped lips!","Main Ingredients

Hyaluronic acid is a renowned moisturizing ingredient due to its water-holding capacity. It not only deeply hydrates the lips but also plumps them with moisture;
Glycerin is a humectant which means it has the ability to capture water and, consequently, hydrate the lips.","How to use
Apply Labello Hyaluronic Acid Lip Moisture Plus Rosé 5.2g (0.18 oz) to the lips as many times as necessary."
https://www.caretobeauty.com/us/apivita-lip-care-cocoa-butter-spf20/,APIVITA,"Promotional Pack
                                                                                            - Out of Stock","APIVITA Lip Care Cocoa Butter SPF20 is an intensively moisturizing lip balm that also contains sun filters. Infused with the deeply nourishing properties of cocoa butter, this balm offers instant relief from both dryness and irritation. At the same time, SPF20 keeps the lips protected from sun radiation on the go, which creates added convenience for those with an outdoor lifestyle. The smooth texture leaves an invisible finish on the lips, thus making this classic APIVITA product the ideal choice for the entire family.","Main Ingredients

Cocoa butter is so quickly absorbed that it provides immediate moisture, all the while maintaining the elasticity of the lips;
Olive oil, beeswax, cocoa butter, shea butter, castor oil and jojoba esters moisturize and soften the lips.","How to use
Apply a generous amount of APIVITA Lip Care Cocoa Butter SPF20 to the lips throughout the day. The invisible finish is suitable for all ages and genders."
https://www.caretobeauty.com/us/svr-cicavit-protective-lip-balm-fast-repair-10g/,SVR,10g,"SVR Cicavit+ Protective Lip Balm Fast-Repair can deeply nourish, repair and protect dry and cracked lips. Its unique formula contains powerful moisturizing and nourishing ingredients. Together they deeply moisturize and nourish the lips not only providing immediate relief from dryness and irritation but also helping maintain a healthy skin barrier. But besides these powerful actives, this lip balm formula also contains unique repairing actives. They have the ability to accelerate skin repair, which minimizes the appearance of cracks on the lips, and promote a healthier skin barrier that helps protect the lips. Suitable for the whole family this lip balm can, in essence, deeply nourish, repair, and protect the lips. Its nourishing balm texture is easy to apply and forms an invisible protective film that shields the lips from cold and external aggressors being a practical way to immediately comfort and soothe the lips leaving them soft and supple again.","Main Ingredients

95% Hydrating & Nourishing Actives that can deeply moisturize and also nourish the lips. They help maintain a healthy skin barrier, shielding it from external aggressors while soothing discomfort;
2.5% Repairing Actives that can help rebalance the skin flora and also accelerate skin repair. They not only help relieve irritation and minimize the appearance of cracks on the lips but also promote a healthier skin barrier protecting from external aggressors.","How to use
Apply SVR Cicavit+ Protective Lip Balm Fast-Repair to clean and dry lips as often as desired throughout the day."
https://www.caretobeauty.com/us/vaseline-lip-therapy-original-20g/,Vaseline,20g,,Not found,Not found
https://www.caretobeauty.com/us/la-roche-posay-cicaplast-lips-7-5ml/,La Roche-Posay,5ml,"La Roche-Posay Cicaplast Lips&nbsp;is a protective and nourishing lip balm that repairs very dry and cracked lips from the first application. Within 4 weeks the lips become smooth and nourished thanks to the content in panthenol, shea butter and the innovative MP-Lipids that help to restore the natural lipid production.","Main Ingredients

5% Panthenol repairs the skin and helps to soothe the skin;
MP-Lipids are a new generation of lipids that can stimulate the lipid synthesis, boost hydration and improve the cellular cohesion;
Beeswax and Shea Butter deeply nourish the lips.","How to use
Apply La Roche-Posay Cicaplast Lips throughout the day, as needed."
https://www.caretobeauty.com/us/labello-sun-aftersun-lip-balm-set/,Labello,Not found,"This promotional pack contains the following products:

1x Labello Sun Protect Lip Balm SPF30 4.8g
1x Labello Hydro Care Lip Balm SPF15 4.8g


Labello Sun Protect Lip Balm SPF30 promises to help you enjoy the sun and all the outdoor fun with extra safety. In fact, thanks to its advanced formula, this product focuses simultaneously on nourishment and protection. Before anything else, the Sun Protect Lip Balm shields the lips from UVA and UVB rays and protects them from any harmful sun effects. With SPF30, this lip balm is perfect not only for summertime but also for all outdoor sports lovers.
At the same time, the Sun Protect Lip Balm equally focuses on keeping the skin’s nourishment levels in an optimal state. Its unique composition blends the power of Natural Oils with the benefits of Shea Butter for an ultra-hydrating result. While the Natural Oils offer intense nourishment for soft and hydrated lips, the Shea Butter smooths and comforts the lips, protecting them from environmental damage, as well. The result? Soft and healthy lip skin for up to 24 hours!

Labello Hydro Care Lip Balm SPF15 is the perfect after-care product for your lips after outdoor sun exposure. This lip balm helps deliver an intense boost of moisture to the skin of the lips while also refreshing them. Thanks to its nourishing ingredients including Shea Butter and Natural Oils, the skin stays soft and hydrated for up to 24 hours. Even more, it also has an SPF of 15, for extra protection against the sun's radiation. ",Not found,Not found
https://www.caretobeauty.com/us/uriage-bariederm-cica-lips-protecting-lip-balm-15ml/,Uriage,15ml,"Uriage Bariéderm Cica-Lips Protecting Lip Balm 15ml (0.51fl oz) is a nourishing and restorative lip care balm for anyone with dry and/or chapped lips. With a soft balm texture, this product is able to repair, protect and soothe, while also minimizing the appearance of cracks on the lips. With the Poly-2p patented complex, this formula is able to build an insulating barrier on the skin and therefore protect from external aggressions. More than that, this complex is also able to repair and soothe damaged and irritated lips. Combined with Phytosqualenes and Phytosterols, this formula is also able to replenish the skin's natural lipids, nourishing the lips without a heavy or oily feeling. Lastly, the presence of Vitamin E, a powerful antioxidant, helps protect the skin against free radical damage.
In essence, this daily balm nourishes, repairs, comforts, and soothes the skin. With the continued use of the product, it is able to treat and prevent damage caused to the lips. 90% of the users felt that their chapped, damaged lips were effectively repaired.","Main Ingredients

Poly-2p patented complex is a combination of two polymers that provide an insulating action on the surface of the skin. This complex is also able to repair and soothe the lips;
Vitamin E is a powerful antioxidant that protects the skin against free radical damage;
Phytosqualanes and Phytosterols replenish the skin’s natural lipids, providing therefore a nourishing touch.","How to use
Apply an even layer of Uriage Bariéderm Cica-Lips Protecting Lip Balm 15ml (0.51fl oz) onto the lips whenever you need an extra boost of nourishment, repair, and protection."
