Link,brand,volume,description,ingredients,how_to_use
https://www.caretobeauty.com/us/neoretin-discrom-control-pigment-corrector-peel-pads-x6/,Neoretin,x6,"Neoretin Discrom Control Pigment Corrector Peel Pads is a home peeling system that eliminates dead skin cells and targets dark spots. These pure fiber pads are impregnated with a concentrated formula, suitable for all skin types, that perform a chemical and enzymatic exfoliation that renews the skin. Equally important, the pads feature a slightly rough surface that promotes a mechanical peeling as you massage it. In as short as 20 minutes, it boosts skin renewal and enhances the result of your depigmenting treatments.
Featuring powerful ingredients that grant visible renewing results, the formula helps to fade the intensity and appearance of your dark spots. RetinSphere&reg; Technology helps to renew and rejuvenate the skin while McZyme-C complex gently refines it. At the same time, stabilized vitamin C, kojic acid, niacinamide and ellagic acid visibly reduce the appearance of dark spots. In addition, Shikimic acid, glycolic acid, citric acid and salicylic acid help to eliminate dead skin cells and accelerate cellular turnover. Apply it once a week to enhance the action of your depigmenting treatments as well as to renew the skin!","Main Ingredients

RetinSphere&reg; Technology - new-generation retinoid - helps to renew and rejuvenate the skin;
2% Stabilised vitamin C, 3% kojic acid, 3% niacinamide and ellagic acid visibly reduce the appearance of dark spots;
5% Shikimic acid, 5% glycolic acid, 2% citric acid and 2% salicylic acid are chemical exfoliants that help to eliminate dead skin cells and accelerate cellular turnover;
McZyme-C complex is an enzymatic exfoliant agent that helps to gently refine the skin.","How to use
To begin with, gently cleanse the skin. The following step is to slide Neoretin Discrom Control Pigment Corrector Peel Pads onto the skin . Apply it in smooth and continuous circular motions for about 30 to 60 seconds. Then, allow it to act for about 20 minutes before removing, or leave it on the skin overnight. It is normal to experience a slight stinging sensation in early applications. Lastly, after the indicated time or on the next morning, rinse the skin thoroughly and follow with your favorite depigmenting serum and/or moisturizer. Apply it once a week.
Precautions
If any symptom of irritation occurs, remove immediately with abundant water. Do not apply to open wounds or swollen areas. Equally important, avoid the eyes and mucous membranes. Use a photoprotector before sun exposure the following day in order to minimize the risk of sun sensitivity."
https://www.caretobeauty.com/us/sesderma-acglicolic-liposomal-serum-30ml/,Sesderma,30ml,"Sesderma Acglicolic Liposomal Serum 30ml (1.01fl oz) is a light peeling, perfect for those who are fighting wrinkles and fine lines and are now starting to use Glycolic Acid. Specifically, with 6% of liposomal and free glycolic acid, this serum helps to remove the top layer of dead cells, boosting all other treatments and smoothing the skin texture. At the same time, moisturizing creams penetrate much more easily into the skin leaving it healthier and more radiant. In turn, this ends up allowing a cellular renewal thus giving a rejuvenated appearance to the complexion. In the end, the skin becomes softer to the touch and wrinkles and fine lines are reduced, while the skin is hydrated. Furthermore, this serum is perfect for all skin types as it absorbs easily into the skin without leaving a greasy or oily film. In addition, its composition gently enriches the epidermis without any irritation or redness.","Main Ingredients

Free and liposomal glycolic acid (6%) enhances the regeneration of the skin and reduce wrinkles and expression lines;
Ergothioneine and nano-encapsulated liposomal Vitamins C and E have great antioxidant power;
Ceramides help to restore the skin barrier;
Eryngium maritimum has a great regeneration power;
Boswellic and Hyaluronic Acids and Soy Extract soothe the skin and provide hydration and firmness.","How to use
Apply a few drops of Sesderma Acglicolic Liposomal Serum 30ml (1.01fl oz) on the hand. Then spread on the areas to be treated with a gentle massage. The product must be applied before the moisturizer, onto cleansed skin."
https://www.caretobeauty.com/us/svr-clairial-night-peel-50ml/,SVR,50ml,"SVR Clairial Night Peel&nbsp;is a daily care with peeling action that since the first application leads to a more clearer and radiant skin. With an innovating and easy form of application,&nbsp;night after night,&nbsp;it reduces brown spots promoting, in effect, a more homogeneous skin. Formulated with a depigment complex that acts in all steps of melanogenesis, SVR Clairial Night Peel is capable of acting in all types of brown spots. Besides, its unique formula combines a keratolytic action with softness, being suitable for all skin types including sensitive.&nbsp;","Main Ingredients

Depigmenting complex that acts in all steps of melanogenesis reducing all types of spots;
Niacinamide boosts the skin barrier repair process, prevents dehydration and also soothes the skin;
Papaya enzyme gently exfoliates and therefore accelerates depigmentation.","How to use
Apply SVR Clairial Night Peel in the evening, with a single brush stroke in a thin layer. Massage with fingertips until complete absorption."
https://www.caretobeauty.com/us/svr-a-micro-scrub-lift-70g/,SVR,70g,"SVR [A] Micro Scrub Lift is a practical 2-in-1 product that is both a smoothing mask and also doubles as an exfoliant. With an incredibly comfortable texture thanks to the musk rose oil in the formula, this oil-in-gel immediately emulsifies when in contact with water, thus making it easy to massage and rinse away without leaving any residues. Unquestionably, the star ingredient in this mask is 0.1% pure retinol, which helps to reduce wrinkles and blackheads and improves the texture. For the same reason, the formula also includes quartz and volcanic sand in order to provide physical exfoliation, hence helping to target accumulated dead cells on the surface of the skin. As a result, 91% of the users reported fewer blackheads. Also, an astounding 87% claimed that the complexion is unified, glowing, and imperfections are reduced. Day after day, the skin becomes even, with fewer imperfections.","Main Ingredients

0.1% pure retinol helps to both exfoliate the skin and reduce wrinkles, hence enhancing the appearance of the skin;
2.5% exfoliating particles made of quartz and volcanic sand help to remove the outer layer of dead cells from the skin;
5% musk rose oil boosts the creaminess of the texture, thus providing an initially oily texture that then emulsifies when in contact with water.","How to use
Firstly, apply a thin layer of&nbsp;SVR [A] Micro Scrub Lift onto clean and dry skin and leave it on for 10 minutes. Secondly, take a bit of water and use it to emulsify the mask, converting it into a milk, by using circular movements. Lastly, rinse the remaining product with lukewarm water."
https://www.caretobeauty.com/us/vichy-liftactiv-specialist-glyco-c-night-peeling-ampoules/,Vichy,"x30
                                                                                            - Out of Stock","Vichy Liftactiv Specialist Glyco-C Night Peeling Ampoules 2ml&nbsp;not only has antiaging properties but is also a formula with depigmenting properties. Rich in AHA, this product has a peeling effect, removing the outermost layer of dead cells and stimulating cell renewal. Day after day it unifies the skin tone and smoothes the skin texture, visibly reducing different types of hyperpigmentation. In addition, it also contains Hyaluronic Acid and Vitamin CG. Hyaluronic Acid hydrates and plumps the skin. Vitamin CG protects the skin from free radicals, helps boost collagen production, and brightens up the complexion.
Suitable for all skin types, these ampoules are perfect to not only help you prevent and reduce aging signs but also provide your skin a beautiful natural radiance while attenuating aging pigmentation, acne marks, or dark spots.","Main Ingredients

Ascorbyl Glucoside, also known as Vitamin CG, is a derivative of Vitamin C. With powerful antioxidant properties, it not only protects the skin from free radicals but also helps boost collagen production. It brightens up the complexion, overall enhancing the appearance of the skin;
10% AHA (4% Glycolic Acid, 1% Citric Acid, 5% HEPES) has a peeling effect, which helps remove the outermost layer of dead cells. It also stimulates cell renewal lending the skin a fresher, brighter, and smoother appearance;
Hyaluronic Acid is a natural part of the skin connective tissue and has the capacity to retain between 1.000 to 10.000 times its weight in water. This ability to not only deeply moisturize the skin but also plump it up keeps the skin hydrated while helping reduce fine lines and wrinkles.","How to use
Start by breaking the Vichy Liftactiv Specialist Glyco-C Night Peeling Ampoules 2ml&nbsp;and removing the top. Insert the plastic applicator over it and remove the cap. Press the ampoule and tip half the content into your hand. Apply with a gentle massage onto cleansed skin and wait 30 seconds before applying your serum or moisturizer. Lastly, close the applicator and use the remaining product the next evening. The product is stable for 24h after opening."
https://www.caretobeauty.com/us/neoretin-discrom-control-pigment-corrector-peel-6x1ml-gel-cream-spf50-40ml/,Neoretin,x1,,Not found,Not found
https://www.caretobeauty.com/us/topicrem-mela-anti-dark-spot-gentle-peeling-night-cream-40ml/,Topicrem,40ml,"Topicrem MELA Anti-Dark Spot Gentle Peeling Night Cream 40ml (1.35 fl oz) is a specialized skincare product specifically for nightly use. This product offers gentle exfoliation, addressing all types of dark spots, even those that are deeply set. For that purpose, this cream combines the properties of the innovative MELA complex with an exfoliating action. That said, it resorts to a dual-action approach, combining both chemical and enzymatic peeling processes to refine skin texture. By utilizing both chemical and enzymatic exfoliation methods, it works progressively to smooth the skin and correct existing dark spots, delivering a more even skin tone and a luminous complexion night after night. Equally important, this gentle exfoliation makes it suitable even for sensitive skin.
Users can expect to notice results from the first night, with glowing skin upon waking. Night after night, it reduces dark spots, ensuring a more even and radiant complexion over time. The cream's texture contributes to its appeal. It boasts a light and comfortable cream texture that is neither sticky nor greasy. This ensures immediate comfort upon application, with easy absorption into the skin for a pleasant user experience. At the same time, the scent is a blend of floral, powdery, and musky notes with hints of blackcurrant, lotus, and vanilla. This careful balance of effectiveness and sensory pleasure makes the cream a pleasant addition to nightly skincare routines. In summary, this peeling night cream offers a solution for addressing dark spots.","Main Ingredients

MELA complex comprises niacinamide and algae extract with brightening and depigmenting properties;
Gluconolactone, a polyhydroxy acid, is combined with a keratolytic enzyme to offer a gentle peeling action. They work to remove dead skin cells from the surface, consequently revealing a brighter, more even-toned complexion;
Glycerin is a well-known humectant, which means it attracts moisture and helps keep it locked into the skin. Therefore, it ensures that the skin remains hydrated and plump.","How to use
Apply Topicrem MELA Anti-Dark Spot Gentle Peeling Night Cream 40ml (1.35 fl oz) in the evening to the face and neckline."
https://www.caretobeauty.com/us/revolution-skincare-moderate-multi-acid-peeling-solution-30ml/,Revolution,30ml,"Revolution Skincare Moderate Multi Acid Peeling Solution 30ml has a moderate formula that provides a chemical exfoliation to the skin, indicated in this case for sensitive skins or those who are starting this exfoliation journey. In turn, this treatment helps to remove dead and dull skin cells, thus revealing a brighter and more even complexion in terms of tone and texture. On the other hand, cell renewal is also encouraged, resulting in smoother skin. For this to be possible, this solution is enriched with 10% AHAs and 1% BHAs.
Regarding the AHAs, it consists of a blend of ingredients such as Lactic Acid, Glycolic Acid, and Fruit Acids derived from various botanic extracts. Their main function is to exfoliate the skin surface, lifting and eliminating all traces of dead and dull cells. At the end of this process, the skin is no longer dull, becoming fresher, smoother, and with a more uniform texture and tone. Furthermore, the BHA consists of Salicylic Acid. In turn, this penetrates deep into the skin pores, decongesting them, cleaning them, and thus preventing possible breakouts. In addition, through this ingredient, the skin also ends up being smoother, uniform, and radiant. Finally, the presence of Glycerin slightly counterbalances these acids helping to provide a boost of hydration to the skin, leaving it feeling comforted.","Main Ingredients

10% AHA (Lactic Acid, Glycolic Acid, and Fruit Acids) are responsible for removing dead and dull skin cells contributing, like so, to a radiant and refined complexion;
1% BHA (Salicylic Acid) removes dirt and sebum from within the pores;
Glycerin attracts water and binds it to the skin, keeping it hydrated and shielded from environmental sources of irritation.","How to use
Apply Revolution Skincare Moderate Multi Acid Peeling Solution 30ml in the evening, no more than twice per week. Apply the amount needed to cover the skin of the face and neck. In addition, apply only to clean skin evenly and leave it on for no more than 10 minutes. Then rinse with lukewarm water.
This solution is intended to be used as a mask. Avoid the eye contour and contact with the eyes both during application and rinse off. Use a sunscreen with SPF after use and discontinue use if redness or irritation occurs."
https://www.caretobeauty.com/us/rilastil-d-clar-concentrated-micropeeling-100ml-40-cotton-pads/,Rilastil,100ml,"Rilastil D-Clar Concentrated Micropeeling 100ml (3.38 fl oz) is an intensive exfoliator that targets hyperpigmentation and overall uneven skin tone. It does so by accelerating cell turnover and delivering and brightening effect. Thanks to its biphasic formula, this product is able to deeply penetrate the skin offering a recovering and nourishing action. Moreover, this type of formulation improves the product tolerability, as well. Furthermore, this composition is part of the D-Clar line by Rilastil. This range of formulas was specially developed to treat excess pigmentation caused by increased production of melanin or by its uneven distribution. Therefore, these depigmentation products are ideal to target problems such as sunspots, melasma, acne scars, post-inflammatory hyperchromiae or overall uneven complexion. To achieve optimal results, use the Rilastil D-Clar Concentrated Micropeeling with other products from the same range, for complete treatment.","Main Ingredients

Clari-Tech Complex (Vitamin C High Tech, Vitamin PP and Tetrapeptide-30) reduces dark spots, brightening the skin and offering a more even skin tone, as well;
Mandelic Acid has a replenishing action that helps to reduce cells with hyperpigmentation contributing, therefore, to a more even-toned and smooth complexion.","How to use
Shake well before use. Use the Rilastil D-Clar Concentrated Micropeeling 100ml (3.38 fl oz) at night, applying it directly with your hands or by using a cotton pad. Then, massage the product gently with circular motions. If you have sensitive skin or any reaction to the product, rinse thoroughly after letting it act for three or five minutes. Complement its use with other products from the same range."
https://www.caretobeauty.com/us/la-cabine-peeling-concentrated-ampoules/,La Cabine,1x2ml,,Not found,Not found
https://www.caretobeauty.com/us/madara-peel-brightening-aha-peel-mask-60ml/,Mádara,60ml,"Mádara Peel Brightening AHA Peel Mask infuses your undernourished skin with a healthy dose of luminosity, thanks to the exfoliating active acids. Essentially, these are made of sugary fruits that gently help peel away the surface of your complexion. Thus, new, more evenly pigmented skin cells may generate and take their place. After each application, you’ll likely notice the skin's top layers are smoother to the touch. Furthermore, the beneficial activity of the selected ingredients makes this mask produce instant results. In fact, natural acids will make you wave goodbye to daily stress, environmental aggressions, or free radicals that tend to attack duller tissues. 
In short, this brightening mask works to detoxify, promoting fast cell regeneration, as well as unclogging pores. All in all, this invigorating treatment is part of Mádara's cleansing line of products focused on the removal of everyday impurities. Plus, it relies on the vitamin C extracted from Quince fruit to reduce aging/fatigue signs. In the end, extra radiant, tighter skin tissues are just a few uses away. Additionally, through the moisturizing powers of Lactic Acid and Elderflower, the mask offers a much-needed feather-like finish. Particularly good for those with tired skin who battle dark spots, wrinkles, and acne, the core acids also reinforce the absorption of other cosmetics. To clarify, your complexion's receptivity increases considerably. Even though Mádara believes in inclusivity, transparency, and sustainability, protecting cells as well as preserving the planet's well-being, this cleansing formula isn't recommended for hypersensitive skin types.","Main Ingredients

Quince Extract hydrates intensively and includes organic acids designed to illuminate rougher skin types. It ensures softer, shinier complexions that are also relieved from stress and highly refreshed;
Elder Tree Extract noticeably refines duller skin tones. Basically, it strengthens tissues with its antiseptic properties, smoothing as well as minimizing inflammation consequences. All in all, a solid ally to combat acne-prone complexions;
Lavander Hydrolat is wonderful to tone down multiple skin defects. It suppresses blotches, wrinkles, or another aging/fatigue signs due to healing benefits. In short, it provides a quick fix for uneven skin tones, while also having a relaxing scent that contributes to a good night of sleep;
Lactic acid and Glycerin join forces to moisturize deeply, being a natural source of endless benefits. From improving skin's resiliency to enabling the penetration of other ingredients and reducing irritation, these take center stage as indispensable elements in skincare.","How to use
After cleansing your face, apply Mádara Peel Brightening AHA Peel Mask by smoothing a generous amount of the formula evenly. Once you've fully covered your face, let the cream rest for about 10 minutes. In other words, make room for the full absorption of its fantastic qualities. If your skin is particularly oily or experiencing breakouts, please extend the time of use by 5 more minutes. Finally, rinse thoroughly with lukewarm water."
https://www.caretobeauty.com/us/filorga-sleep-peel-micro-peeling-4-5-night-cream-40ml/,Filorga,40ml,"Filorga Sleep & Peel Micro-Peeling 4.5 Night Cream 40ml (1.35 fl oz) is a night cream with inspiration from professional peelings. In fact, this new Sleep &amp; Peel contains 4,5% exfoliating acids combining both beta and alpha hydroxy acids. This cocktail with eight different hydroxy acids has a renewing action by gently exfoliating the skin thus removing dead skin cells. As a result, the skin reveals itself brighter, smoother, and more even. Furthermore, this product contains Brown Algae extract with a soothing effect to calm the skin and prevent irritation. In fact, this peeling treatment was dermatologically tested on sensitive skin and is suitable for all skin types, including sensitive.
Regarding the results, after seven days of application, over 90% of 35 participants stated that the skin was smoother, brighter, and renewed. Also, 74% stated that fine lines were smooth. This product is great for boosting cellular renewal and skin radiance while minimizing the appearance of fine lines and improving skin texture. In conclusion, with an ultra-soft creamy texture, this product has a gentle peeling effect, resulting in renewed skin since the first morning after application!","Main Ingredients

4,5% of acids combining azelaic, glycolic, malic, citric, lactic, tartaric, salicylic, and pyruvic acid. On one hand, alpha hydroxy acids mainly contribute to&nbsp;gently exfoliating dead skin cells and therefore refining skin texture. On the other hand, beta hydroxy acids, besides exfoliating dead skin cells, also reduce excess sebum by penetrating inside the pores;
Brown algae extract is able to reduce the expression of inflammatory substances. As a result, it prevents inflammation and irritation of the skin, having a soothing effect.","How to use
Apply Filorga Sleep & Peel Micro-Peeling 4.5 Night Cream 40ml (1.35 fl oz) on clean and dry face in the evening."
