Link,brand,volume,description,ingredients,how_to_use,product_key
https://www.caretobeauty.com/us/clarins-multi-active-revitalizing-treatment-essence-200ml-new/,Clarins,200ml,"Clarins Multi-Active Revitalizing Treatment Essence 200ml (6.7floz) specifically meets the demands of skin exposed to the stresses of daily life. With 97% ingredients of natural origin, this smoothing and radiance-boosting formula features the [RED2&nbsp;+ HA2] complex. This complex combines red ginseng and Jania Rubens extracts with hyaluronic acid. Additionally, meadowsweet extract provides a purifying effect, while teasel extract energizes the skin. All in all, these ingredients work together to revitalize the skin, smooth the skin's texture, boost hydration and softness, and enhance the complexion's radiance and tone.
Furthermore, the liquid and fresh texture feels light on the skin, offering an invigorating feel. And equally important, the fragrance of this product is specially designed to relieve stress, featuring an energizing scent. In summary, this essence hydrates and revitalizes the skin with its delicate, highly sensory, and refreshing texture and a blend of potent plant extracts, making it an essential step in achieving a vibrant, youthful complexion.","Main Ingredients

Red ginseng extract has energizing qualities, which help to revive fatigued skin;
Jania Rubens extract boosts skin renewal, thereby contributing to skin's radiance;
Hyaluronic acid has the ability to bind water molecules, therefore hydrating the skin;
Meadowsweet extract has purifying properties and helps to limit shine, therefore helping to maintain a matte and pure complexion;
Teasel extract energizes the skin and offers antioxidant properties.","How to use
Firstly, take a small amount of Clarins Multi-Active Revitalizing Treatment Essence 200ml (6.7floz) and warm the product between your palms. Then, apply light pressing motions to the face and neck, starting from the center of the face outwards.",1799
https://www.caretobeauty.com/us/chasin-rabbits-magic-beauty-shroom-essence-patch-x70/,Chasin' Rabbits,x70,"Chasin' Rabbits Magic Beauty Shroom Essence Patch x70 (4.05 fl oz) offers unique facial hydration and care. These patches feature an essence with 100% tremella mushroom, known for its exceptional hydrating properties. This key ingredient not only provides intense moisture but also acts as a powerful antioxidant, protecting the skin against external aggressions. Thus, the patches deliver powerful hydration and nourishment while also giving the skin a natural radiance. Easy to use, the product package includes 70 soft pads that are thoroughly soaked in the tremella mushroom essence, alongside a tweezer for convenient application. Furthermore, they are fragrance-free and vegan and suitable for all skin types. Their light but highly hydrating liquid texture provides moisture without stickiness or residue.
Another significant aspect of these essence patches is their versatility. They can function like a normal essence, where you wipe the face with one pad for a refreshing and hydrating experience. Alternatively, they serve as a sheet mask. By applying them to dry patches on the skin and allowing them to sit for about 10 minutes, you can enjoy a more intensive treatment. In summary, this product is a valuable addition to any skincare routine, either as a regular hydrating step or as an intensive mask treatment for dry areas.","Main Ingredients

Tremella mushroom is rich in polysaccharides, particularly beta-glucans, which are known for their skin-hydrating properties. These compounds help the skin retain moisture, therefore providing intense hydration and leading to plump skin. Additionally, tremella offers antioxidant properties, helping to protect the skin from environmental stressors and oxidative damage.","How to use
Apply Chasin' Rabbits Magic Beauty Shroom Essence Patch x70 (4.05 fl oz) to clean skin by sweeping one patch over the entire face. Alternatively, apply the patches on the skin and leave them on for about 10 minutes as a sheet mask.",1799
https://www.caretobeauty.com/us/chasin-rabbits-magic-beauty-shroom-essence-200ml/,Chasin' Rabbits,200ml,"Chasin' Rabbits Magic Beauty Shroom Essence 200ml (6.76floz) offers deep and intense hydration. For that purpose, this essence features 100% tremella mushroom, known for its exceptional hydrating properties. This key ingredient is rich in beta-glucan, renowned for its hydration capabilities. This ingredient not only hydrates the skin but also nourishes it. In addition, tremella mushrooms are rich in polysaccharides with antiaging and antioxidant properties. These properties are crucial for skin care as they aid in combating the signs of aging and protecting the skin from environmental stressors. The polysaccharides penetrate the deeper layers of the skin, aiding in enhancing skin elasticity. This leads to firmer and plumper skin, reducing the appearance of fine lines and contributing to a more youthful look.
Another noteworthy aspect of this essence is its lightweight texture that deeply hydrates the skin without leaving a sticky feeling. Moreover, it is free from fragrance and ingredients of animal origin. In summary, this essence ensures intense hydration, rejuvenating the skin and boosting its natural radiance.  Its focus on deep hydration, nourishment, and anti-aging properties, all derived from natural ingredients, positions it as a distinctive choice for those looking to improve their skin’s hydration and elasticity, while also addressing the signs of aging.","Main Ingredients

Tremella mushroom is rich in polysaccharides, particularly beta-glucans, which are known for their skin-hydrating properties. These compounds help the skin retain moisture, therefore providing intense hydration and leading to plump skin. Additionally, tremella offers antioxidant properties, helping to protect the skin from environmental stressors and oxidative damage.","How to use
Apply Chasin' Rabbits Magic Beauty Shroom Essence 200ml (6.76floz) to the skin after cleansing using your hands or a pad. Pat for complete absorption.",1799
https://www.caretobeauty.com/us/skinfood-pantothenic-water-parsley-silence-essence-50ml/,SKINFOOD,50ml,"SKINFOOD Pantothenic Water Parsley Silence Essence 50ml (1.69 fl oz) is a great essence for acne-prone skin. It helps to decrease excess sebum while also hydrating the skin. It also helps to reduce inflammation, which is common with breakouts. This essence contains Hanjae water parsley extract, which is processed by a special method that helps to extract larger amounts of beneficial compounds, maximizing their effects. Water parsley contains pantothenic acid, also known as vitamin B5. This vitamin hydrates the skin and helps to maintain a healthy skin barrier. It also has oil-regulating and soothing effects, so it is beneficial in reducing excess sebum, one of the factors linked to acne. Even more, this product contains a complex of sage, chamomile, and Centella asiatica, further helping to soothe the skin, and salicylic acid, an ingredient known for acting on pores to clear up excess oil and skin cells, targeting blemishes.
 According to one study, after 4 weeks of using this essence, the amount of sebum on the face was reduced by 25%. All in all, this essence helps to regulate excess oil while hydrating and calming inflamed skin, making it ideal for acne-prone skin.","Main Ingredients

Water Parsley Extract contains pantothenic acid, also called Vitamin B5. Vitamin B5 hydrates the skin and helps to maintain a healthy skin barrier. It also acts by regulating excess oil on the skin and has soothing and anti-inflammatory properties;
A complex of three plant extracts, Sage, Chamomile and Centella asiatica, helps to soothe inflamed skin;
Salicylic Acid, also called a beta-hydroxy acid (BHA), is an oil-soluble acid. Due to this, it removes dead skin cells not only on the skin's surface but also inside the pores. So, this makes it effective in refining the skin texture and reducing blackheads and whiteheads. It also soothes inflamed skin.","How to use
Apply SKINFOOD Pantothenic Water Parsley Silence Essence 50ml (1.69 fl oz) onto previously cleansed skin of the face. Massage the skin, using circular motions until the product fully absorbs.",1799
https://www.caretobeauty.com/us/beauty-of-joseon-ginseng-essence-water-150ml/,Beauty of Joseon,150ml,"Beauty of Joseon Ginseng Essence Water 150ml (5 fl oz)&nbsp;is a hydrating essence enriched with Korean herbal ingredients to provide the skin with amazing benefits. In particular, this watery essence is infused with 80% of Ginseng water and a Ginseng complex. Ginseng has been widely used in Korean history because of its unique properties. This ingredient provides moisture and nutrition to the skin, keeping the skin lastingly moisturized and healthy. At the same time, it helps prevent hyperpigmentation and wrinkles caused by UV radiation. In addition, the formula features Niacinamide that not only has sebum-regulating properties but also hydrates the skin. In turn, this will maintain an optimal balance of moisture and oil. Altogether, this essence works to hydrate and nurture the skin.
With a lightweight watery texture, this essence is suitable for all skin types. It's a great ally to include in your skincare routine for quenching thirsty skin and also as a complement for irritated skin by factors such as UV radiation or exfoliation.","Main Ingredients

80% Ginseng water is well-known in Korean history as an herbal medicine for eternal youth. Rich in saponin, this ingredient provides instant and lasting moisture to the skin. Besides, it has a role in preventing hyperpigmentation and wrinkles as well;
2% Niacinamide has sebum-regulating properties while having a hydrating action at the same time. Consequently, it helps maintain a good balance between oil and moisture. In addition, this ingredient helps brighten the complexion and reduce dark spots.","How to use
Pour a few drops of&nbsp;Beauty of Joseon Ginseng Essence Water 150ml (5 fl oz)&nbsp;into your hands and gently pat onto the face, after cleansing. Alternatively, use a cotton pad or reusable alternative to apply the product.&nbsp;",1799
https://www.caretobeauty.com/us/clarins-extra-firming-firming-treatment-essence-200ml/,Clarins,200ml,"Clarins Extra-Firming Firming Treatment Essence 200ml offers a gentle, liquid texture specially designed to provide smoother, more elastic and firmer facial skin. In particular, this firming youth essence is suitable for all skin types due to the presence of powerful botanical ingredients. In this sense, it intensely hydrates the skin for up to 8 hours while making it more rejuvenated and revitalized by firming it. Moreover, it also prepares the skin so that it can more easily absorb your skincare applied afterward. In the end, it becomes more hydrated, elastic, and even more radiant and fuller.
For all these effects to be more intense, this essence has the presence of Hyaluronic Acid in its formulation. It has the capacity to retain water not only deeply moisturizing the skin but also plumping it up. Furthermore, for extra firming action, Kangaroo flower and Mitracarpus extracts work together to improve the firmness of the skin leaving it also more elastic. Finally, Ginseng helps firm, energize, and hydrate the skin while Jania extract promotes clear skin while enhancing the natural radiance. In short, through this composition, this essence provides a smoother, luminous, voluminous, and flexible skin. At the same time, it moisturizes it deeply, ensuring a comfortable velvety finish.","Main Ingredients

Hyaluronic Acid has the capacity to retain water not only deeply moisturizing the skin but also plumping it up. It helps keep the skin hydrated while helping reduce fine lines and wrinkles;
Ginseng is famous for its invigorating properties. It also helps firm, energize, and hydrate the skin;
Jania extract promotes clear skin while enhancing the natural radiance;
Kangaroo flower and Mitracarpus extracts work together to minimize the appearance of wrinkles. They also improve the firmness of the skin.","How to use
Apply Clarins Extra-Firming Firming Treatment Essence 200ml every morning and every night, on clean and makeup-free skin before your usual serum. For this, put a few drops in the palms of your hands. Then, make gentle touches on the face, from the center to the outside, and then on the neck, from top to bottom.",1799
https://www.caretobeauty.com/us/clarins-bright-plus-dark-spot-targeting-treatment-essence-200ml/,Clarins,200ml,"Clarins Bright Plus Dark Spot-Targeting Treatment Essence 200ml (6.76fl oz) helps you achieve brighter and more homogenous skin through an antioxidant-loaded formula with 98% of natural ingredients. By introducing it to your skincare routine after cleansing, you will not only boost the benefits of the following skincare, but also target dullness and dark spots. All of this is possible, thanks to a composition whose main goal is to counteract the damaging consequences of pollution, sun exposure and aging on the skin. As a result, this essence visibly contributes to a more radiant and extra homogenous complexion.  
In addition to all of this, the Bright Plus Dark Spot-Targeting Treatment Essence was specially developed for combination to oily skin. In fact, its lightweight composition also has skin-balancing and refining benefits that leave your complexion dewy yet simultaneously refreshed.","Main Ingredients 
 
 Acerola Cherry Seed was specifically picked by Clarins for its vitamin C content and unprecedented anti-dark spot action. It helps reduce melanin production, therefore promoting a bright and even skin tone; 
 Rose-myrtle Extract helps to boost cellular oxygenation, creating a more radiant complexion as a result; 
 Lady’s Mantle Extract offers soothing as well as brightening benefits; 
 Organic Sea Lily Extract promotes a more uniform and luminous complexion. At the same time, it contributes to the overall hydration of the skin; 
 Zinc Gluconate is a mattifying agent that contributes to a refined and refreshed complexion.","How to use 
Use Clarins Bright Plus Dark Spot-Targeting Treatment Essence 200ml (6.76fl oz) as part of your morning and evening routine after cleansing and before your selected serum. Apply it to the clean and dry skin of the face and neck. Explore the remaining  Clarins Bright Plus  range to achieve optimal results.",1799
https://www.caretobeauty.com/us/uriage-eau-thermale-glow-up-water-essence-100ml/,Uriage,100ml,"Uriage Eau Thermale Glow Up Water Essence is an exclusive composition that provides a hydrating and illuminating effect every time. Made with Uriage Thermal Water, this refreshing mist offers multiple benefits through effortless use. In fact, infused with powerful ingredients, the Uriage Eau Thermale Glow Up Water Essence is able to deliver an effective action with just one quick and simple application. On one side, it promotes optimal hydration and boots the skin&rsquo;s natural protective barrier, simultaneously. Thanks to ingredients like Calcium, Magnesium, and Prebiotics, the Uriage Glow Up Water Essence deeply nourishes the skin and reinforces its barrier. At the same time, this Essence Mist contributes to a more radiant and soft complexion. Enriched with Hyaluronic Acid and Albizia Extract, this product offers a detoxifying and moisturizing effect, at once. 
Lastly, with a watery non-oily consistency, the Uriage Eau Thermale Glow Up Water Essence merges instantly with the skin, offering a refreshing and pleasant feeling. Introduce it to your daily skincare routine to enjoy a smooth, glowing, and nourished complexion with each application.","Main Ingredients

Hyaluronic Acid is a restorative ingredient that not only boosts skin hydration as it holds in moisture. Therefore, this component works successfully towards soft and smooth skin;
Albizia Extract promotes a detoxifying action for illuminated and radiant skin;
Calcium and Magnesium help to deeply hydrate the skin and reinforce its natural protective barrier;
Prebiotics are also determinant when it comes to a strong and balanced skin barrier.","How to use
Use Uriage Eau Thermale Glow Up Water Essence as part of your daily skincare routine or as a refreshing boost throughout the day. Hold the bottle a few inches away from the face and spray in circular motions. Then, wait a few seconds for the product to dry.",1799
https://www.caretobeauty.com/us/galenic-aqua-infini-skincare-lotion-200ml/,Galénic,200ml,"Galénic Aqua Infini Skincare Lotion 200ml (6.76fl oz)&nbsp;offers a preparing skincare step that boosts the efficacy of all other products while providing deep hydration. That said, this lotion prepares the skin to receive the following skincare products and optimizes their efficacy. It is, in fact, a hydrating lotion that improves skin moisture thanks to its hydrating formula. For this purpose, the formula contains the Flower of Stone, a desert plant&nbsp;able to retain water captured from the outside environment within its cells. Furthermore, this product contains a Molecular Sieve, very rich in water, that&nbsp;rapidly delivers this ingredient into skin cells. As a result, this lotion effectively hydrates and softens the skin.
Besides, this product keeps&nbsp;the typical sensoriality of&nbsp;Gal&eacute;nic&nbsp;formulations. Not only does it have a&nbsp;fresh, fluid, and melting texture but it contains a feminine fragrance that delights the senses. Indeed, the floral fragrance combines several floral notes namely peony, magnolia, mimosa, lily of the valley, lotus, iris, and heliotrope. Then, notes of amber, musk, and sandalwood bring richness to this composition. All in all, this&nbsp;lotion is an essential product in every woman's skincare routine that leaves the skin softer, hydrated, and plump.","Main Ingredients

Flower of Stone is a desert plant with the ability to retain water which makes it a powerful moisturizer. Therefore, it deeply hydrates the skin.&nbsp;","How to use
Apply Galénic Aqua Infini Skincare Lotion 200ml (6.76fl oz)&nbsp;with your hands to face, neck, and d&eacute;collet&eacute; after cleansing.&nbsp;",1799
https://www.caretobeauty.com/us/erborian-elixir-au-ginseng-youth-micellar-emulsion-essence-30ml/,Erborian,30ml,"Erborian Elixir au Ginseng Youth Micellar Emulsion Essence is an exceptional anti-aging serum for dull, tired skin. Due to its unique combination of ginseng with a fine micellar emulsion, this serum melts beautifully into the skin, like a shot of youth. Immediately after application, the skin is nourished and re-plumped, emerging with a smooth and refined appearance. With regular use, this luxurious product will also repair and tighten tired and sagging skin, restoring its firmness and radiance. After 1 month of use, the skin looks visibly younger, according to a panel of 29 women who used this product every day.","Main Ingredients

Ginseng is a stimulating, tonifying, and revitalizing ingredient. Due to these properties, it gives the skin a boost of radiance and vitality;
Ginger invigorates, stimulates, and revitalizes the skin, thus lending it a youthful appearance.","How to use
Apply two pearl-sized drops of Erborian Elixir au Ginseng Youth Micellar Emulsion Essence to the clean and dry skin of the face, neck, and decollete. Then, massage gently to stimulate absorption.",1799
https://www.caretobeauty.com/us/barr-centella-calming-gel-essence-60ml/,Barr,60ml,,Not found,Not found,1799
https://www.caretobeauty.com/us/hanskin-real-complexion-hyaluron-skin-essence-150ml/,Hanskin,150ml,,Not found,Not found,1799
https://www.caretobeauty.com/us/juice-to-cleanse-vinegar-kombucha-vegan-essence-150ml/,Juice To Cleanse,150ml,"Juice To Cleanse Vinegar Kombucha Vegan Essence 150ml (5.07 fl oz) is a unique skincare product that gently exfoliates and brightens the skin, consequently delivering a radiant and rejuvenated complexion. Formulated with 84% kombucha, this essence is particularly rich in enzymes, prebiotics, vitamins, amino acids, and polyphenols. This high concentration of kombucha helps to care for healthy and bright skin. Hydration is also a key aspect of this product, with a deep hydration list that includes Fucoin-100, Amino 6 complex, and a patented combination of three types of hyaluronic acid. This powerful blend intensely moisturizes the skin, thus ensuring optimal hydration levels are maintained. Furthermore, the essence also contains PHA, LHA, vinegar, and apple extract, which work together to provide a mild peeling action, consequently improving the skin texture and enhancing the complexion's brightness.
To complete its formulation, the essence incorporates a Juicy Pure blend. This unique combination of cauliflower, cabbage, coconut, and pear extracts, along with aloe vera juice, contributes to a vibrant and healthy-looking complexion. In summary, this essence complements the routine with its hydrating and brightening properties.","Main Ingredients

84% Kombucha is obtained from black tea fermentation by Xylinum bacterium and Saccharomyces yeast. It is rich in enzymes, probiotics, vitamins, amino acids, and polyphenols. Therefore, it helps to strengthen the skin barrier and promote a healthy microbiome as well as protects against oxidative stress and offers anti-aging benefits;
Deep Hydration List comprises Fucoin-100, Amino 6 complex, and a patented combination of three types of hyaluronic acid. As a result, this blend deeply moisturizes the skin;
PHA, LHA, vinegar, and apple extract offer a mild peeling action to improve skin texture and brighten the complexion at the same time;
Juicy Pure combines cauliflower, cabbage, coconut, and pear extracts with aloe vera juice for a vibrant complexion.","How to use
Pour Juice To Cleanse Vinegar Kombucha Vegan Essence 150ml (5.07 fl oz) onto a cotton/reusable pad and swipe it across the face. Alternatively, leave the pads on the face for 20 minutes.",1799
https://www.caretobeauty.com/us/clarins-nutri-lumiere-renewing-treatment-essence-200ml-new/,Clarins,200ml,"Clarins Nutri-Lumière Renewing Treatment Essence 200ml (6.7 fl oz) is a nutrient-rich, anti-aging essence lotion, specially designed to naturally exfoliate and energize mature skin. At the same time, it effectively prepares it to fully absorb the benefits of subsequent skincare products. To begin with, this product features an innovative formula that resorts to a revitalizing duo, comprising horse chestnut flower extract and escin. This synergistic duo works diligently to improve the skin's micronutrient network, crucial for delivering nutrients and maintaining the skin's youthful essence. As a result, it revives the skin, providing essential nourishment and enhancing its luminosity, therefore contributing to a revitalized and healthy appearance.
In addition, the gentle exfoliating properties of Hibiscus sabdariffa flower acids aid in removing dead skin cells, consequently leading to a smoother skin texture. Furthermore, the essence features ginseng and green coffee extracts, known for their energizing properties. Lastly, a unique blend featuring harungana, oat sugars, and leaf of life extracts takes a comprehensive approach, ensuring deep hydration, visible lifting, and smoothing of slackened skin. In summary, this essence lotion marks the initial step in a skincare routine aimed at achieving a luminous and healthy-looking complexion.","Main Ingredients

Horse chestnut flower extract and ecsin boost skin nutrition. Together, they improve the micronutrient network, consequently nourishing the skin and restoring its radiance;
Hibiscus sabdariffa flower acids help refine skin texture and promote a radiant complexion;
Harungana extract boosts collagen synthesis and, therefore, improves skin firmness;
Leaf of Life extract increases hyaluronic acid production by the skin cells. In this way, it naturally boosts skin hydration;
Oat sugars offer an immediate tightening and smoothing effect;
Green coffee extract has both stimulating and antioxidant properties;
Ginseng extract offers tonifying properties.","How to use
Apply Clarins Nutri-Lumière Renewing Treatment Essence 200ml (6.7 fl oz)  to clean, dry skin using light tapping motions.",1799
