Link,brand,volume,description,ingredients,how_to_use
https://www.caretobeauty.com/us/clarins-super-restorative-decollete-and-neck-concentrate-75ml-new/,Clarins,75ml,"Clarins Super Restorative Décolleté and Neck Concentrate 75ml (2.4 oz) is the ultimate solution for promoting a youthful and radiant appearance on mature skin. Perfect for the delicate décolleté and neck area, this deeply nourishing and gentle treatment lessens the appearance of wrinkles and other signs of aging. Simultaneously, it also provides a lifting and plumping effect, restoring a fresh and healthy glow to the skin.
Additionally, this concentrated treatment targets rough patches and restores the softness of the skin. Such is only possible due to the powerful ingredients, like Peptides, Vitamin B, and Hexylresorcinol, that enrich its formula. With each use, it replenishes and evens out the skin's texture, resulting in a radiant and beautiful complexion. Without a doubt, it will revitalize and unlock your skin's natural glow. And, even more important, it will make you feel more confident and comfortable in your own skin.","Main Ingredients 

Peptides are strings of amino acids essential to the skin’s structure and function. They signal the skin to boost its production of collagen and even hyaluronic acid in order to restore its own barrier. Therefore, they improve the firmness, texture, and overall appearance of the skin by acting as biological messengers;Hexylresorcinol is a famed skin-brightener. In other words, it inhibits the production of melanin, thus preventing hyperpigmentation, and either dark or age spots. Adding to that, it also stimulates cell renewal, helping with wound healing. Lastly, due to the antioxidants in its composition, it also helps neutralize free radicals and protect the skin.","How to use 

Firstly, warm up a small amount of Clarins Super Restorative Décolleté and Neck Concentrate 75ml (2.4 oz) in between your hands. Then, gently apply it onto your neck in soft and circular motions, from the jawline downwards. Afterward, press your palm from your jaw to your collarbone in order to boost the body's natural circulation and improve the skin's elasticity."
https://www.caretobeauty.com/us/sensai-cellular-performance-throat-bust-lifting-effect-serum-100ml/,SENSAI,100ml,"SENSAI Cellular Performance Throat & Bust Lifting Effect Serum 100ml (3.4 fl oz) provides targeted anti-aging care to the neck, décolleté and breast, fighting loss of firmness. As it happens, the area from bust to chin is often where the first signs of aging start to appear. To address this concern, SENSAI created a specific formula that visibly contributes to firmer and silkier skin in just a few days. In fact, with an advanced composition, the Cellular Performance Throat & Bust Lifting Effect Serum is able to define the neck and bust contour for an overall younger-looking appearance.  
In addition to its outstanding benefits, the Cellular Performance Throat & Bust Lifting Effect Serum is also pleasant and easy to use. On one side, its light gel-cream consistency ensures quick absorption, therefore, allowing you to get immediately dressed. Furthermore, this product has a lovely oriental fragrance that calms the senses and enhances the formula's performance.","Main Ingredients 
 
 Koishimaru Silk EX is a complex of Koishimaru Silk and traditional medicinal herbs that deeply moisturizes the skin and improves its ability to bind moisture. Moreover, it delivers skin-related building blocks and contributes to an outstanding silky texture; 
 CPX Vital Extract is another active ingredient complex that activates cell renewal and boosts the skin’s hyaluron and collagen formation. Additionally, it reinforces the protective barrier, fights free radicals and regulates pigment formation; 
 Hydra Firming Booster, with white mulberry foam extract, boosts collagen formation and, therefore, firms and tights the skin; 
 Pure Pearl Protein not only moisturizes and evens out the skin tone but also has light-reflecting properties that provide a beautiful radiant shimmer; 
 Oriental Relaxing Fragrance is an aromatic complex with orchid, plum, apricot and flowery powdery accents. This blend offers a calming effect that enhances the anti-aging properties; 
 Ougon Extract is another firming and tightening ingredient.","How to use 
Use SENSAI Cellular Performance Throat & Bust Lifting Effect Serum 100ml (3.4 fl oz) as part of your regular morning and evening routine. Apply with an uplifting massage."
https://www.caretobeauty.com/us/dr-hauschka-regenerating-neck-decollete-cream-40ml/,Hauschka,40ml,"Dr. Hauschka Regenerating Neck &amp; D&eacute;collet&eacute; Cream is the neck and d&eacute;colletage solution from Hauschka to prevent signs of aging and make you embrace your features. Given that skin experts consider the d&eacute;colletage as an extension of your neck when it comes to the skincare routine, this product addresses both areas. With the power of the botanical blend rich in antioxidants and fatty acids, this cream for mature skin helps to reduce signs of aging such as loss of firmness and wrinkles.","Main Ingredients

a blend of coconut, argan, jojoba, sweet almond, macadamia and sunflower oils, rich in antioxidants and natural fatty acids, protect the skin and prevent signs of premature aging.","How to use
Apply Dr. Hauschka Regenerating Neck &amp; D&eacute;collet&eacute; Cream in the morning, after cleansing and toning the neck and d&eacute;collet&eacute;."
https://www.caretobeauty.com/us/dr-grandel-beautygen-renew-neck-cream-50ml/,DR. GRANDEL,50ml,"DR. GRANDEL Beautygen Renew Neck Cream was specifically developed to tackle signs of aging in the neck area. The thin skin on the neck is particularly prone to crease lines and wrinkles. Commonly, with time, this area also tends to lose firmness, so it is beneficial to keep this area in mind regarding anti-aging skincare. This cream provides efficient results in the chin and neck areas and V-contour. The main active ingredient in the formulation is the multitasker snow algae extract. This extract can increase the production of collagen and ensures the best possible protection of collagen fibers. It also improves the elasticity of the skin and helps to rejuvenate and protect the skin at a cellular level. To further enhance these results the formulation also contains edelweiss extract which inhibits collagen breakdown and has an immediate tightening and firming effect on the skin. Besides, this cream also acts as a second skin thanks to tara extract. This extract protects against harmful substances by forming a film on the skin surface. This film does not have an occlusive effect and helps to tighten and soften wrinkles. Lastly, this cream is quickly absorbed by the skin leaving a pleasant and silky feeling on the neck. Furthermore, thanks to its light texture, it will not leave any residue on clothing.","Main Ingredients

Snow algae extract protects the collagen fibers, increases the elasticity of the skin, and contributes to its renewal;
Edelweiss extract strengthens cell regeneration, inhibits collagen breakdown, and has an immediate tightening and firming effect on the skin.","How to use
Apply DR. GRANDEL Beautygen Renew Neck Cream to the neck area with upward movements. This cream can be used both in the morning and evening after cleansing the skin."
https://www.caretobeauty.com/us/obagi-elastiderm-neck-and-decollete-concentrate-60ml/,Obagi,60ml,,Not found,Not found
https://www.caretobeauty.com/us/collistar-perfecta-plus-face-neck-perfection-cream-50ml/,Collistar,50ml,"Collistar Perfecta Plus Face & Neck Perfection Cream is a luxurious cream that remodels the structure of the face and neck. Formulated with the exclusive Face-Rebuilding Complex®, this cutting-edge cream targets the sagging skin of the neck area in order to restore its firmness and create a younger, healthier appearance. Thanks to this innovative active ingredient, this cream is also able to create a lifting-like effect; it redefines the facial contours and gives the features greater definition after just a few uses. The highly sensory texture goes on smoothly on the skin, turning every application into a moment of pleasure.","Main Ingredients

Face-Rebuilding Complex®, an ultra-technological complex of bio-active peptides, strengthens the synthesis of collagen, thus restoring firmness and tonicity to the skin.","How to use
Apply Collistar Perfecta Plus Face & Neck Perfection Cream to the face and neck, then massage gently to stimulate the absorption."
https://www.caretobeauty.com/us/elizabeth-arden-prevage-anti-aging-neck-decollete-cream-50ml/,Elizabeth Arden,50ml,"Elizabeth Arden Prevage Anti-Aging Neck &amp; D&eacute;collet&eacute; Cream is a luxury cream to address the loss of firmness, wrinkles and dark spots issues on your neck and d&eacute;collet&eacute;. This smooth and silky texture together with the recommended application method will provide a special sensorial experience. Over the years, skin tends to look more wrinkled, loses firmness, dark spots appear, and the skins gets more dehydrated and hence, looks less luminous. Formulated with award-winning advanced Idebenone technology, coupled with a protein restoring complex, this cream is an effective solution for the main concerns of the neck area.&nbsp;Clinical tests showed that 91% of the volunteers noticed smoother skin. Also, 83% found their skin looking more healthy and radiant. Equally, 76% of women found their skin firmer. Adding this youth booster to your routine, expect a renewed and fresher looking skin.","Main Ingredients

Idebenone, Thiotaine and Vitamin E derivate neutralizes and protects the skin from environmental damage and free radicals;
Retinyl linoleate, Lupin Seed Extract and Lipo Amino Acid help the skin by supporting natural collagen and elastin for a firmer, plumper and smoother appearance;
Polymers provide a tightening effect for a more youthful and contoured skin;
Optical Pigments, Encapsulated Citroflavonoids and Retinyl Linoleate improve skin's radiance.","How to use
Apply Elizabeth Arden Prevage Anti-Aging Neck &amp; D&eacute;collet&eacute; Cream&nbsp;morning and evening following your face care routine. Start by distributing the product on your neck and also on the d&eacute;collet&eacute;, and work it upwads, with gentle, fast and repetitive movements. Equally important, slide the hands under the chin and along the jawline towards the ear. Applying this method, find the best firming results and get a better overall experience."
https://www.caretobeauty.com/us/b-lift-age-supreme-neck-decollete-lifting-cream-50ml/,Not found,50ml,"B-Lift Age Supreme Neck & Décolleté Lifting Cream 50ml (1.7 fl oz)&nbsp;is a light texture cream that moisturizes and tones the skin of the neck and d&eacute;collet&eacute;, helping to prevent and fight the signs of aging and protect the skin from external aggressions, such as pollution and temperature changes. Due to the presence of a 5% peptide solution of Acetyl Octapeptide-3, it reduces wrinkles and fine lines, for an effective lifting effect. At the same time, the complex formula of the cream contains ingredients that moisturize (hyaluronic acid, beta-cyclodextrin and soy protein), protect (beta-glucans, allantoin and trehalose) and nourish (shea butter) the skin. Additionally, it contains sunscreen, which helps protect the skin from photoaging. This cream is suitable for dry and mature skin.","Main Ingredients

Acetyl Octapeptide-3 (5%) is a molecule that provides an effective lifting effect and a youthful appearance. Moreover, it has an influence on the muscle contraction process. As a result, it leads to an increasingly line-free and relaxed face, especially around the forehead and the eyes;
Hyaluronic Acid is an acid that the human body naturally produces. Because its main function is to retain water, it keeps the skin tissues well-lubricated and moist. Hence this ingredient helps revitalizes the skin.","How to use
Apply B-Lift Age Supreme Neck & Décolleté Lifting Cream 50ml (1.7 fl oz)&nbsp;in the&nbsp;morning and in the evening. Place directly on the neck and d&eacute;collet&eacute;, then massage in a circular motion from the inside out and from the bottom up."
https://www.caretobeauty.com/us/sisley-paris-neck-cream-50ml/,Sisley Paris,50ml,"Sisley Paris Neck Cream 50ml (1.6 fl oz)&nbsp;is a high-end cream designed to refine and firm the skin of the neck. Therefore, its formula is gentle enough to treat this delicate area. It is ideal for those looking for an immediate lifting experience and intensive firming. At the same time, this cream moisturizes deeply and acts against fine lines and creases to result in a smooth complexion. Hence, anyone looking for a defined contour in the neck area will find it by repeatedly applying this cream.
Due to its rich and creamy texture, it applies easily and provides moments of comfort, leaving the skin soft without a greasy layer. In the end, this neck cream creates a special well-being moment in the skincare routine for both the skin and the mind. Expect the skin of your neck to look youthful and firm!","Main Ingredients

Caffeine with Red Algae and Chestnut extracts has slimming and refining properties. On one hand, Red Algae Extract is rich in antioxidants and vitamins which purify and lighten the skin. At the same time, it prevents moisture loss and strengthens the skin barrier. On the other hand, Horse Chestnut Extract boosts microcirculation and reduces swelling. Hence it tones the skin;
D-Panthenol deeply moisturizes the skin and produces important lipids, responsible for keeping a strong skin barrier. At the same time, it soothes the skin;
Plant Glycerin protects against irritation and infection, thanks to its healing properties. At the same time, it boosts skin elasticity and hydrates it, revitalizing it.","How to use
Apply Sisley Paris Neck Cream 50ml (1.6 fl oz)&nbsp;either twice a day for two months if you wish for an intensive skincare treatment or once a day to maintain the results. Firstly, to tone the skin, start by distributing a small amount of the cream on the hands. Then, using the right hand apply the product in a circular motion on the left side of the neck and repeat the procedure with the left hand on the right side of the neck. Secondly, to firm, use both hands and place them at the base of the neck. Then, move them upwards gently and repeat it three times. Finally, to refine, smooth the area along the jawline and under the chin from right to left using the left hand and from left to right using the right hand. Repeat the procedure three times."
https://www.caretobeauty.com/us/atashi-firming-lifting-therapy-regenerating-cream-50ml/,Atashi,50ml,"Atashi Firming-Lifting Therapy Regenerating Cream 50ml&nbsp;provides a natural lifting effect to the face, chin and neckline by boosting cell renewal. Due to Edelweiss and Magnolia extracts, it is a regenerating cream that restores firmness levels and prevents loss of elasticity. As a result, the skin contours are refined.
On top of that, this cream brightens the complexion and, with Red Algae Extract, protects the skin from damage caused by sun exposure. For instance, it slows down photoaging. At the same time, it deeply hydrates the skin thanks to Vitamin E and Jojoba, Sunflower and Mimosa wax.
In the end, with its creamy texture, it applies easily and provides great moments of comfort that free the skin from stress and fatigue. Its gentle formula calms the skin and reduces itching and redness.","Main Ingredients

Edelweiss Extract protects the skin against cellular damage and improves the impermeability of the corneum layer;
Red Algae Extract has many antioxidants and vitamins that purify and cleanse the skin. At the same time, it is great at retaining moisture and maintaining hydration levels;
Magnolia Extract soothes the skin as it attenuates irritation and reduces pigmentations and spots providing an even tone;
Sunflower Wax is rich in vitamins A, D and E. Therefore, has great repairing properties and protects the lipidic layer from oxidating. On top of that, it fights dehydration and nourishes the skin.","How to use
Apply Atashi Firming-Lifting Therapy Regenerating Cream 50ml&nbsp;in the morning and evening on a previously cleansed and dry face and neckline. Then, gently massage it in a circular motion."
https://www.caretobeauty.com/us/payot-supreme-jeunesse-le-cou-decollete-remodeling-roll-on-50ml/,Payot,50ml,"Payot Suprême Jeunesse Le Cou & Décolleté Remodeling Roll-On 50ml is an innovative product that fights dark spots and other visible signs of aging on the neck and décolleté. To begin with, this formula resorts to ingredients like Vitamin C and Green Pea Extract to reduce the appearance of hyperpigmentation and create a more even-looking result. At the same time, as part of the Payot Suprême Jeunesse  collection, this treatment contains the star ingredients of the line in order to fight visible signs of aging. In fact, agents like Hyaluronic Acid and floral extracts help to restore levels of youthfulness and comfort, reducing wrinkles and sagginess. 
 
Last but definitely not least, the Suprême Jeunesse Le Cou & Décolleté comes with a practical and smart applicator. Its aluminum roll-on tip provides a re-energizing massage that instantly improves firmness. Furthermore, its creamy texture has pearly effects for an illuminating action.","Main Ingredients 
 
Brown Algae Extracts & Hyaluronic Acid help to fight deep wrinkles thanks to their hydrating, volumizing and also filling properties;
Vitamin C is responsible for not only improving radiance levels but also reducing dark spots and creating a more even skin tone;
Orchid, Carcinine & Magnolia Extracts have antioxidant and anti-inflammatory properties that neutralize cellular micro-inflammation;
Wakame Extract increases the firmness and structure of the facial contours;
Green Pea Extract is efficient in correcting pigmentation thanks to its brightening properties.","How to use 
Use Payot Suprême Jeunesse Le Cou & Décolleté Remodeling Roll-On 50ml every morning and evening for two months, for an intensive treatment. Then, introduce it once a day to your routine to maintain results. Start by positioning the applicator tip on the “ON” mode and press to extract some product. Then, change to “OFF” and glide the tip through the skin of your neck and chest with massaging movements."
https://www.caretobeauty.com/us/sisley-paris-phytobuste-decollete-intensive-firming-bust-compound-50ml/,Sisley Paris,50ml,"Sisley Paris Phytobuste+Décolleté Intensive Firming Bust Compound 50ml (1.6 fl oz)&nbsp;is a high-end product that has firming and smoothing actions on the bust and d&eacute;collet&eacute;. Its main preoccupation is to preserve the beauty of this delicate area. Therefore, its formula is gentle on the skin.
In just a few minutes, it firms and sculpts the skin of the breast reinforcing the toning effect. At the same time, elasticity levels are improved and the skin is filled with moisture and nutrition. Just as the results are instant, they are also long-lasting.
Due to its fresh and creamy texture, it applies easily and provides moments of comfort, leaving the skin soft. In the end, this product creates a special well-being moment in the skincare routine for both the skin and the mind!","Main Ingredients

Shea Butter is an excellent emollient and lubricant for the skin, known for its great capacity for hydration, nutrition, protection and regeneration;
Centella Asiatica Leaf Extract increases skin firmness and elasticity while stimulating collagen production. Thus, it improves the condition of small wounds, regulates microcirculation, and normalizes the metabolism of the cells of connective tissues;
Sunflower Oil is rich in vitamin E that has antioxidant properties that act against signs of aging, such as wrinkles, revitalizing and softening the skin. At the same time, thanks to the Linoleic Acid in the oil, the skin keeps healthy moisture and nourishment levels;
Plant Glycerin protects against irritation and infection, thanks to its healing properties. At the same time, it boosts skin elasticity and hydrates it, revitalizing it.","How to use
Apply Sisley Paris Phytobuste+Décolleté Intensive Firming Bust Compound 50ml (1.6 fl oz)&nbsp;twice a day for two months if you wish an intensive skincare treatment, or once a day to maintain the results First, use the right hand flat and descend from the left shoulder through the d&eacute;collet&eacute; between the breasts, around the right breast in a figure 8 movement passing under the other breast. Then, go upwards to the right shoulder and repeat the technique using the left hand and starting from the right shoulder. Don't forget to pat with the hand flat on the bust and d&eacute;collet&eacute;. Do not use this product while breastfeeding."
